,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
87,4852.0,34.0,15.0,19.0,20.900767925341075,223.24731922149655,7.175532
88,2470.0,43.0,8.0,50.0,11.206898571115458,303.1982808113098,7.328757
89,4373.0,31.0,11.0,33.0,15.38393783303774,222.4159116744995,7.329177
90,8524.0,21.0,9.0,26.0,12.589119874917298,286.08760237693787,7.328634
91,429.0,18.0,5.0,49.0,7.069639485731434,201.3963689804077,7.326128
92,5244.0,21.0,28.0,46.0,38.94455252343689,227.281409740448,7.328789
93,2119.0,40.0,39.0,32.0,43.21624342239095,261.5118486881256,7.328809
94,385.0,14.0,31.0,8.0,9.941862414746264,229.3456780910492,4.138891
95,1945.0,40.0,35.0,33.0,44.3995596003452,204.79599738121036,7.329027
96,4224.0,29.0,46.0,25.0,33.50604735528719,219.45561170578003,7.328296
97,473.0,41.0,22.0,32.0,30.638572731113925,206.8910501003265,7.310492
98,2129.0,33.0,12.0,49.0,16.770696316954545,235.06078124046329,7.315551
99,6556.0,40.0,13.0,37.0,18.13929989639509,221.2255961894989,7.32874
100,6998.0,44.0,5.0,32.0,7.069639485567046,222.60295581817627,7.329106
101,1055.0,26.0,29.0,32.0,40.20297608682211,224.51595735549927,7.309092
102,3274.0,11.0,6.0,35.0,8.443714395897084,284.4425382614136,7.328594
103,4961.0,24.0,45.0,49.0,62.465399578095,225.79574608802795,7.329185
104,5363.0,6.0,27.0,13.0,16.860735528341312,221.04934644699097,5.554236
105,5816.0,14.0,52.0,51.0,67.3184305835425,219.5115008354187,7.32862
106,811.0,20.0,10.0,13.0,13.868376710573587,219.2409210205078,5.563583
107,4573.0,4.0,4.0,4.0,4.46775561470342,213.94073677062988,3.366045
108,6137.0,31.0,24.0,48.0,33.38595484711443,219.69761538505557,7.328895
109,2388.0,10.0,32.0,10.0,12.714215270966688,275.73807430267334,4.698784
110,9648.0,22.0,50.0,11.0,14.105591999067054,318.7777931690216,4.986197
111,6225.0,36.0,39.0,35.0,47.3427237766516,224.4928410053253,7.311767
112,111.0,14.0,34.0,50.0,47.26169253268917,264.1701138019562,7.328809
113,8909.0,43.0,6.0,11.0,8.430843805823809,287.14484763145447,4.986683
114,1745.0,50.0,5.0,30.0,7.069639482419008,208.7979516983032,7.328958
115,7851.0,16.0,50.0,6.0,7.173350190832376,260.0941741466522,3.636985
