,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
1774,9213.0,42.0,30.0,34.0,41.67434209404516,23.69058203697205,7.331808
1775,9061.0,47.0,44.0,46.0,60.80871171990489,23.696265697479248,7.331973
1776,8417.0,46.0,37.0,22.0,29.34721634358285,23.05314302444458,7.32293
1777,2263.0,42.0,39.0,22.0,29.34721634358285,23.4285089969635,7.322922
1778,5326.0,28.0,23.0,35.0,32.02499203254674,23.472919702529907,7.3318
1779,6840.0,31.0,50.0,10.0,12.714215270966688,23.534691095352173,4.701906
1780,8498.0,33.0,17.0,10.0,12.701861279716429,23.043907165527344,4.689981
1781,6010.0,20.0,36.0,34.0,45.79638752966885,23.46604466438293,7.326457
1782,893.0,4.0,30.0,30.0,40.44344819047781,23.10876154899597,7.31238
1783,1490.0,33.0,7.0,9.0,9.522785998281377,22.91286826133728,4.407105
1784,3003.0,4.0,34.0,37.0,47.135200914724585,23.75573325157165,7.331792
1785,1850.0,49.0,49.0,42.0,57.066983189204,23.6651349067688,7.312687
1786,5199.0,52.0,35.0,50.0,48.64505045048204,22.807652235031128,7.33179
1787,6380.0,7.0,33.0,9.0,11.333253616392255,23.140523195266724,4.400237
1788,324.0,19.0,19.0,14.0,18.22677362823331,23.37417197227478,5.856873
1789,1215.0,46.0,28.0,29.0,38.2852721868696,23.98156261444092,7.331848
1790,2899.0,7.0,7.0,45.0,9.824279455265378,22.770012378692627,7.332449
1791,2933.0,5.0,42.0,45.0,58.22727912712962,23.3435001373291,7.313148
1792,3658.0,28.0,13.0,46.0,18.13929987751384,23.20075225830078,7.318731
1793,8678.0,45.0,15.0,29.0,20.92587522329819,23.310393810272217,7.332031
1794,6673.0,5.0,49.0,11.0,14.105591999067054,23.31391739845276,4.979456
1795,7972.0,44.0,5.0,28.0,7.069639462558686,23.0034704208374,7.331977
1796,8586.0,30.0,42.0,4.0,4.46775561470342,23.377684593200684,3.369162
1797,6169.0,13.0,34.0,7.0,8.556222562148333,22.48184967041016,3.859041
1798,9724.0,38.0,25.0,28.0,34.649306885945094,23.84618878364563,7.31935
1799,1129.0,33.0,37.0,38.0,50.78311166721388,23.92085266113281,7.331847
1800,8856.0,29.0,42.0,26.0,34.882681208935736,23.677244663238525,7.316512
