var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
25,25,49,42,17,46,45,8.103180378372582e-11,94.49259090423584,47.272676,59.853207
8,34,17,45,28,50,20,2675.647932117556,94.4618148803711,47.254448,59.834979
45,10,46,37,49,48,3,0.19840225339122766,74.32743835449219,11.995332,24.074624
4,46,43,36,38,45,27,1006148287.1114212,94.71903538703918,49.210288,61.725539
26,5,31,39,52,32,47,1.512761646642533e-11,95.03319549560548,49.206532,61.721655
9,31,30,11,50,27,4,5462.564071454861,74.3159852027893,11.997363,24.076655
37,26,45,27,27,39,22,6.240590873386536e-13,95.83190178871156,48.733633,61.265878
44,33,18,39,48,52,40,3.4160325713944655e-11,96.60227131843568,48.656514,61.189387
28,27,49,24,13,31,19,2639.9440268420067,96.78507804870604,47.947375,60.509932
26,10,34,43,42,32,14,5.676208917675513e-08,73.99547362327576,11.996141,24.075433
40,46,40,32,50,48,37,3.780680666303465e-21,95.50384998321532,48.619312,61.154013
16,34,10,52,19,29,33,0.33067315774393014,74.56587791442871,11.997365,24.076657
45,37,40,4,38,23,23,9.925472306377815e-05,95.84408617019652,49.2102,61.529614
46,10,23,16,30,5,27,0.8301095857545937,73.78645539283752,11.999452,24.078744
31,22,15,29,4,40,46,1594251185.3673987,96.11661076545715,49.209,61.724251
8,11,46,43,52,9,30,367529831.45152336,74.29551100730896,11.997907,24.077199
43,11,5,25,39,41,41,1317.3397273342455,74.11595892906189,11.998996,24.078288
10,32,11,19,9,6,35,1597114239.936184,73.82716584205627,11.999963,24.079255
29,17,28,52,31,45,7,0.0005539076930981881,94.78465914726256,49.207198,61.722449
42,17,51,44,34,16,19,0.06600167380986685,96.07197046279909,48.741873,61.2718
35,40,44,25,41,49,30,3.9560500796932e-17,95.8366494178772,48.977862,61.502785
5,3,39,9,36,3,3,0.999969491630165,73.97404837608337,11.997616,24.076908
19,52,30,18,42,28,6,0.0020417786262261254,95.81116390228271,47.252248,59.832779
40,39,36,25,49,46,35,2.0515011346062264e-17,95.74901175498962,48.979843,61.504912
36,18,32,5,21,13,25,3986.8465847092725,96.6775288581848,47.248052,59.632745
28,47,20,39,23,33,6,0.0020433094038575243,95.03127193450928,48.69835,61.227859
45,49,39,26,5,45,20,1542509586.9875312,95.8605089187622,47.251568,59.831811
39,12,42,36,44,47,50,9.296977278468757e-16,96.18514585494997,48.617277,61.152158
22,29,52,35,14,19,16,0.06600166751923771,96.26701188087463,49.209201,61.724452
42,6,45,39,22,35,37,3.912549422464e-12,96.37005043029784,48.546858,61.084371
51,6,38,50,19,22,50,8.860125550232882e-12,97.21788883209229,48.626521,61.161014
32,15,22,49,35,27,16,2.9466687925400044e-09,94.677392244339,49.209425,61.724676
34,43,48,40,4,31,44,1594262626.2048085,96.06678199768066,48.435714,60.976663
30,29,47,49,43,36,5,0.008497629479769382,95.49883198738098,49.208314,61.723565
21,5,50,35,44,20,49,1.5230579639104014e-11,95.84604620933531,49.20968,61.724931
11,5,16,48,38,26,30,0.03913876463402615,74.88511991500854,11.992761,24.072053
48,52,46,31,33,14,28,1320.0982107531136,95.83667707443236,49.209001,61.724252
32,52,46,39,7,35,35,319685949.14252645,95.81040644645692,49.203938,61.719189
27,41,48,5,6,23,27,959140159.2639091,96.552711725235,47.248692,59.633385
12,38,27,21,20,29,8,0.00013472177287679872,94.6725378036499,49.20968,61.724931
37,45,48,36,6,48,29,958325701.4769034,96.00043511390686,49.174281,61.690526
34,52,19,20,16,7,30,1593685622.8331444,95.46765351295473,49.209968,61.725219
25,48,46,42,33,34,50,2.9586495730983373e-15,95.83315706253052,48.630923,61.16524
18,15,49,6,19,21,24,5.92780351911555e-06,95.851628780365,47.25057,59.635262
34,41,34,18,27,45,46,3.3865348805461235e-13,95.7449116706848,49.209969,61.72522
46,32,33,29,35,47,18,1.7709194127708569e-10,96.19824552536012,47.732342,60.296543
12,5,50,48,44,24,7,0.0005541283367618676,94.32359790802002,49.209199,61.72445
43,3,25,26,33,9,50,371879623.62849045,73.75613498687744,11.999451,24.078743
44,46,22,17,30,52,42,1.6944337786804342e-12,96.85676097869872,49.206239,61.72149
34,46,10,47,17,18,30,0.3306731984203664,74.184974193573,11.997365,24.076657
17,40,25,28,6,45,17,958284029.3905101,95.2996895313263,49.210648,61.725899
35,14,9,9,46,11,32,956279728.1829687,74.18506646156311,11.999451,24.078743
11,46,22,52,16,29,3,2405.8344083671295,74.47409796714783,11.993213,24.072505
43,3,30,28,36,8,22,1487474067.9199142,74.06407451629639,11.997363,24.076655
12,3,19,52,51,40,37,0.06600207376273853,73.90227603912354,11.999452,24.078744
13,18,51,32,23,38,49,4.9682317881881557e-08,95.19459700584412,47.254201,59.834732
46,14,41,47,50,38,16,2.9831129714039177e-09,96.00241231918336,48.623019,61.157892
24,34,6,7,19,48,24,1596148016.1234696,95.35773849487305,47.251857,59.636549
43,3,45,26,41,23,7,0.0335397210466097,74.47473049163818,11.999451,24.078743
10,39,16,3,45,38,51,1000.0,74.34961438179016,11.99579,24.075082
32,12,35,23,34,29,43,1.3462159246032836e-15,95.87144374847412,49.209681,61.724932
8,15,43,16,48,50,52,2675.647932117556,94.60293817520142,47.244426,59.833643
12,14,18,47,51,15,26,2.1616524837207598e-07,94.48776960372923,49.209969,61.72522
20,3,45,44,9,42,9,53228392.72650825,73.7054078578949,11.998994,24.078286
20,37,21,35,41,49,17,8.519482332526802e-10,94.63172459602356,49.205909,61.72116
43,44,13,19,4,26,22,1594830187.1154487,95.2958767414093,49.209424,61.724675
26,35,5,20,23,28,23,1317.3405895429667,96.15562796592712,49.21023,61.529643
28,25,28,46,37,37,36,1.257625585402407e-16,95.57996153831482,48.495894,61.035763
35,39,6,33,32,47,28,1593685368.6386042,95.38577580451964,47.246762,59.631454
12,46,34,50,52,46,18,2.0396515394407755e-07,95.03791546821594,49.203481,61.718732
20,32,25,44,41,39,12,8.029567940326211e-07,95.76941418647766,49.209002,61.724253
40,18,39,38,19,6,16,1593660808.7848601,95.89565110206604,45.902613,58.532228
45,45,22,5,17,41,23,2.3891884336435195e-05,95.7188470363617,47.246986,59.631679
17,33,15,49,17,38,42,4.0520699971486584e-09,95.59636211395264,49.209202,61.724453
34,26,37,42,12,14,45,5279.904603193369,95.03782773017883,47.950292,60.510849
20,39,48,46,20,17,26,0.03300083488079495,95.58509373664856,49.207334,61.722441
27,4,33,6,21,28,51,5.927271999647495e-06,95.8930115699768,47.25125,59.635942
32,32,42,27,16,45,28,3.199009474246715e-10,96.27698683738708,47.244687,59.825186
33,30,34,8,23,51,5,0.008501369144878151,95.74919366836548,47.2506,59.830955
33,33,35,6,36,44,17,5.949452221547768e-06,95.80026292800903,47.248283,59.632975
38,11,30,15,20,42,6,0.0020419053811512743,74.6680519580841,11.998997,24.078289
20,19,35,14,20,28,12,8.032604961501327e-07,96.13640284538268,47.251026,59.831557
6,48,6,34,42,37,26,1582968696.8689559,94.6233458518982,47.251858,59.63655
40,3,30,44,23,51,28,0.03300084217389958,74.2869668006897,11.999453,24.078745
8,34,9,52,40,47,31,315021278.70242774,74.22593688964844,11.996056,24.075348
12,17,13,30,20,24,41,3961.692387569199,95.07554936408997,49.209682,61.724933
31,6,6,37,28,51,22,1593690575.2267778,94.60938453674316,45.286286,57.736226
47,5,41,17,28,13,42,3960.647144327953,96.89721369743349,49.209001,61.724076
10,4,29,34,50,12,33,0.1003624168444202,74.36004614830017,11.995941,24.075233
28,34,23,30,44,51,38,3.3824602148537503e-14,95.41800022125244,48.711924,61.243167
4,27,40,34,22,20,48,1006148287.1114212,94.7945041656494,49.207662,61.722913
22,38,24,44,26,44,18,1.7569174835019277e-10,95.33404040336607,48.362996,60.908967
24,14,9,5,13,33,27,478535809.46286577,74.4536452293396,11.999964,24.078744
10,31,39,34,44,47,16,0.1003624168444202,75.17551469802856,11.996162,24.075454
34,28,19,38,7,32,29,319686169.6820681,95.06149888038637,48.585543,61.124578
23,41,33,16,44,27,35,5.642729653906973e-12,96.18773198127748,47.25225,59.832781
10,33,23,3,50,28,33,1000.0,74.49867582321167,11.996941,24.076233
4,35,12,12,12,15,51,1059227081.5756236,94.5147864818573,49.209289,61.72454
39,39,6,52,4,28,17,1593660807.5464146,103.77315831184389,46.959556,59.353992
49,16,3,43,39,8,34,0.9999499203658039,74.85104298591614,11.995168,24.074332
43,52,27,52,43,32,37,1.3373427853549962e-16,95.29898142814636,48.624332,61.159055
42,4,38,37,37,47,12,8.035432490095777e-07,96.16727328300476,43.512457,56.216816
41,9,21,10,8,34,14,11882.654399184592,74.02489495277405,11.992709,24.071905
23,45,31,32,48,8,26,1487442194.5879657,96.77203035354614,47.250601,59.830956
9,26,29,52,15,31,29,5294.288207984334,74.4358479976654,11.997909,24.077201
42,36,9,51,37,29,7,314927831.31110495,74.90365767478943,11.998996,24.078288
32,34,45,38,27,48,21,2.239333415032222e-12,95.44673109054564,48.04923,60.603473
18,9,43,6,31,25,13,6.037419709006099e-06,74.33806991577148,11.991604,24.076232
17,27,26,21,35,34,16,3.031302668325328e-09,95.21410751342772,47.25157,59.832101
38,10,33,52,40,35,12,8.030025839084298e-07,74.57839298248291,11.998998,24.07829
20,51,35,21,41,36,15,9.878455761754124e-09,95.53313493728638,49.205302,61.720553
18,36,40,50,43,36,24,5.105793911865908e-11,100.34437394142152,47.297592,59.877069
45,19,45,16,37,12,13,0.06600213540090664,100.72741842269896,49.203481,61.718732
3,13,47,24,47,20,25,1000.0,82.24768733978271,11.996941,24.076233
28,42,8,36,39,38,43,1487442328.769696,99.3086667060852,49.113853,61.63148
44,49,38,25,29,25,41,2.201136155732598e-15,100.29651832580566,48.98609,61.510977
5,49,48,28,41,43,47,263043055.07512733,99.81467962265016,47.24959,59.830121
3,21,22,7,3,19,4,1000.0,78.80213832855225,11.99357,24.072862
51,22,45,32,16,13,36,3960.707340908462,108.9243483543396,49.212026,61.727277
51,4,23,20,5,50,45,1542510004.7403288,103.62458682060242,49.209968,61.725219
17,11,8,10,9,43,16,1593848782.307077,86.53628325462341,11.998996,24.078288
15,13,30,12,49,26,17,6.492556318141456e-09,134.60528659820557,49.203481,61.718732
36,40,42,25,22,13,29,3960.6454980055523,102.30863380432127,49.209002,61.724253
20,17,15,14,43,30,24,2.549888155193756e-09,100.6944932937622,47.25157,59.832101
47,29,31,31,22,30,39,7.97485231869577e-14,119.03737926483154,48.816117,61.345904
9,12,52,39,36,41,38,5294.288207984334,93.84641003608704,11.997365,24.076433
13,10,12,17,14,29,42,0.06600207526020893,97.96254801750185,11.99547,24.074762
38,17,12,25,37,32,7,0.06654586667830374,150.0532991886139,49.211513,61.726764
5,17,34,48,51,28,15,263043043.22752067,104.74152421951294,47.252657,59.833188
9,7,52,45,46,43,52,5294.289082538575,99.48547196388245,11.999964,24.079256
8,52,39,40,19,42,24,2675.647932117556,101.19308924674988,47.247509,59.82804
29,41,37,38,47,44,19,5.818085956900366e-11,103.85227251052856,49.209426,61.724677
33,32,41,6,15,17,50,5.925128850877582e-06,100.92566514015198,47.251859,59.636551
35,11,39,11,16,33,24,0.006326329584886486,78.85885787010193,11.994985,24.074277
52,10,51,19,22,6,12,1593835188.738934,78.85887455940247,11.995893,24.075185
27,33,22,26,33,39,43,1.36470804466149e-13,101.99228835105896,48.873478,61.400283
49,38,42,46,7,37,42,319685949.142068,102.49088740348816,48.619146,61.162698
7,15,10,42,31,45,11,0.4301516789727346,84.87774419784546,11.996765,24.076057
13,52,35,4,44,14,33,1330.7729546967412,108.19466829299928,49.210969,61.530383
27,23,48,43,23,16,29,0.0660016716017467,109.81907987594604,47.245081,59.825612
16,31,9,31,5,18,52,1593664663.9354317,85.94540095329285,11.99694,24.076232
50,10,46,47,37,3,15,0.9999499198137801,81.58106780052185,11.997909,24.077201
26,21,45,6,42,52,52,5.92646178933617e-06,101.63748025894164,47.252627,59.637319
15,52,31,21,29,13,43,3960.774210108721,102.82061982154846,49.204458,61.719709
11,33,24,43,35,31,40,1322.1683625859819,82.90814280509949,11.996958,24.07625
4,46,24,33,48,24,23,1006148287.1114212,100.43320536613464,49.210289,61.72554
12,31,19,19,30,26,47,2.0158824307338122e-07,100.07535147666933,47.2446,59.825131
3,14,39,52,27,51,18,1000.0,78.5422158241272,11.996765,24.076057
46,35,43,12,43,12,30,0.06600191987784404,103.34177374839784,49.20997,61.725221
26,39,17,22,45,26,50,0.03300083456153898,101.44525408744812,49.176782,61.692033
36,30,43,29,24,15,14,8.112484139290306e-08,106.36150193214417,47.249418,59.829949
49,27,6,17,7,28,32,1593687842.0391839,103.67360711097716,47.248114,59.632678
5,42,12,23,15,4,42,0.9999500051674576,99.77236318588255,47.251024,59.831555
39,3,36,37,37,20,31,0.033000842173599686,79.45391297340393,11.998589,24.077881
46,49,5,5,28,34,32,1315.142435463664,101.37507724761964,47.246446,59.4353
10,12,35,41,26,24,25,0.1003624168444202,80.82663440704346,11.997142,24.076434
28,9,35,41,15,52,22,9.3266661207597e-10,81.82931709289551,11.999453,24.078289
7,35,19,43,26,34,33,5316.361963316059,108.58328104019164,49.212601,61.727852
33,15,24,18,22,30,4,0.02394277364637827,102.27466988563538,49.208314,61.723565
36,10,6,12,41,6,48,1593759025.1819487,78.7569854259491,11.995092,24.074384
20,38,6,32,18,22,20,1593682988.7890837,106.47964096069336,47.244426,59.638287
6,15,4,35,45,30,33,0.9999499234310941,99.05377292633057,47.250364,59.635057
31,13,36,31,48,13,30,3960.64547776221,96.24901556968688,47.25157,59.832101
22,30,22,26,25,14,21,1320.0986299153037,99.91661620140076,47.248572,59.829103
44,35,19,18,12,16,45,3959.857362674229,106.46833395957948,49.209682,61.724933
7,50,42,31,47,32,48,5316.361963316059,100.73864817619324,49.202826,61.7259
12,20,13,47,8,6,28,1593959376.7909763,99.11083340644836,47.250424,59.830955
11,31,50,33,26,29,4,1364.962089116411,78.81369614601135,11.997909,24.077201
49,22,49,24,47,33,39,8.108178932313616e-17,101.35310769081116,49.042936,61.565385
26,10,47,42,39,50,30,6.041754058210473e-14,78.93379139900208,11.997142,24.076434
26,14,50,44,19,51,17,8.350640251968058e-10,100.28965306282043,48.112374,60.667053
45,45,11,30,24,29,49,53293042.01295029,78.68972706794739,11.996942,24.076234
4,25,10,19,51,35,50,793883697.0676607,79.80550479888916,11.997909,24.077201
26,32,8,44,18,32,46,1487442330.8769214,99.32417058944702,47.253625,59.834156
32,6,6,38,29,14,52,1593690763.1608741,99.55767703056335,47.248114,59.632678
4,20,16,16,40,29,48,1006146810.7661889,101.3988320827484,49.208505,61.723756
25,20,10,25,31,10,18,0.3306731618515168,86.6635856628418,11.99859,24.077882
