var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
35,10,49,35,48,43,25,6.953947539677054e-14,576.4590242,11.993936,19.88241
13,16,32,26,41,25,42,4.9744875829047364e-08,735.6749964,47.259936,59.840569
49,18,13,33,27,24,41,3960.667146293648,758.0323491,49.218336,61.733689
21,47,52,46,35,6,42,1593688140.8134117,732.4668386,49.211296,61.726649
13,29,23,14,8,17,47,53324503.196734264,756.8122818,49.218336,61.733689
34,18,34,31,49,28,52,3.220440232486349e-17,739.3588986,48.669748,61.205907
16,48,24,18,7,31,15,319683981.7477433,751.4071045,49.218336,61.733689
30,24,37,35,14,52,32,0.06600166619339239,742.9225411,49.202144,61.717497
10,39,21,44,17,27,3,0.2512922058387032,596.039789,12.008016,19.89649
50,49,9,41,51,14,23,424998574.5667413,591.490483,12.008016,19.89649
19,18,9,26,27,48,18,318758042.7594749,592.3320515,11.998864,19.887338
9,41,13,35,8,52,11,1224261952.681591,584.556035,12.008016,19.89649
9,52,22,30,42,51,21,5294.288207984334,587.4605501,12.008016,19.89649
10,44,17,39,35,24,25,0.1003624168444202,585.9699562,12.008016,19.89649
13,8,34,8,20,35,52,5.624698555326013e-07,723.4218981,47.242336,59.822969
40,49,18,45,49,14,26,1320.0982108341539,740.2015817,48.635012,61.170033
39,21,22,51,35,22,25,1.7431674355996638e-13,736.9143758,48.63918,61.173843
29,8,25,19,45,7,18,1593705272.698715,728.6036124,49.207776,61.723129
13,31,24,41,34,33,12,8.079912139005307e-07,731.6603129,47.259936,59.840569
26,51,6,33,7,35,13,1593834277.015015,727.4897413,47.259936,59.644729
8,31,19,14,45,38,20,2675.647932117556,722.6656096,49.218336,61.733689
6,12,25,18,46,19,14,105039599.53549138,731.3796279,49.199328,61.714681
51,16,45,50,34,44,32,4.4033385910532246e-18,764.6376212,48.630148,61.165197
36,14,49,47,30,4,30,0.9999499203657629,726.9842346,49.218336,61.733689
49,52,43,8,28,37,47,3.808650057159257e-07,742.4970171,47.247968,59.828601
5,7,4,4,52,20,15,0.9999490171801042,741.4357152,47.259936,59.448889
27,41,45,24,16,35,31,3.198438120824132e-10,737.4110684,49.218336,61.733689
14,40,8,19,35,35,25,1487591973.1383028,735.5662019,49.213408,61.728761
21,39,13,30,35,12,15,0.06600195229157789,741.8867629,49.218336,61.733689
25,18,10,35,7,21,48,159377789.39253357,579.3128972,12.008016,19.89649
20,14,35,34,18,8,13,1487581456.0883107,640.0140045,49.220883,61.736236
22,43,27,48,14,15,16,0.06600167783853061,651.4281693,49.212584,61.727937
14,15,38,22,39,22,29,0.033000872779685726,647.2990916,49.218336,61.733689
44,12,41,52,51,44,20,8.336827691336921e-12,669.5921128,48.634682,61.169241
20,32,7,37,48,49,32,1593682826.0228415,661.3988438,49.208616,61.723969
9,28,28,22,18,39,39,5294.288207984334,527.7143121,12.008016,19.89649
23,25,31,36,36,36,7,0.0005539076824780572,659.2905695,49.218471,61.733824
19,38,36,21,43,4,48,0.9999499204710194,658.596638,47.257475,59.838108
25,51,39,35,17,38,41,8.103180378372582e-11,645.5274067,47.280772,59.861405
17,21,40,49,44,41,18,4.752530413367897e-10,652.8400042,48.43883,60.981951
52,17,20,51,45,30,5,0.008497629484516626,677.3101437,48.636554,61.171193
37,10,28,30,23,13,27,3960.646049433919,527.8237572,11.99692,19.885394
3,4,25,37,37,49,44,1000.0,520.1991713,12.008197,19.896671
7,14,48,45,43,4,7,0.9999498840071935,646.4319398,47.259936,59.840569
35,31,13,32,52,4,46,0.9999499203657944,655.7902074,47.23952,59.820153
41,40,27,12,50,29,19,1.4849302817911099e-09,655.218446,49.218336,61.733689
46,16,7,23,18,17,51,1593685418.1467035,713.6012533,47.259936,59.840569
44,36,38,5,28,19,31,2.377819217241369e-05,750.2708466,47.24656,59.631353
27,50,24,34,43,18,12,8.115015648460888e-07,743.4728854,47.259936,59.840569
7,27,18,7,40,35,38,5316.361963316059,725.0437691,49.212,61.727353
20,36,46,15,29,27,18,2.391960195000898e-10,746.7955546,47.259936,59.840569
45,7,33,32,17,52,41,8.808790437215427e-11,752.7988148,49.218379,61.733732
45,22,18,34,19,28,47,7.088853026322639e-11,773.732789,48.564236,61.106737
52,37,31,26,27,17,45,0.033000834592879176,773.0126116,49.176295,61.691648
32,16,13,16,43,5,49,0.8301095867493695,739.180321,49.218451,61.733804
45,31,20,34,7,43,17,319675048.559136,751.7753701,47.269364,59.849819
22,26,30,49,19,5,28,0.8301095949996781,737.8896008,49.217469,61.732822
20,4,40,41,23,42,42,5.2610692413613375e-11,740.0059369,49.218336,61.733689
47,24,40,22,12,41,45,3959.874761033658,763.9300005,49.218336,61.733689
22,11,50,7,26,32,8,0.00013711702499001401,591.3872643,12.006608,19.895082
51,29,11,20,39,11,24,53293027.67547258,594.4755878,12.008016,19.89649
34,13,37,18,43,18,38,3.543676111051796e-11,739.4838674,49.20144,61.716793
21,49,27,36,50,25,41,7.91155597171336e-13,742.179939,48.798178,61.327891
20,21,22,42,33,49,26,3.804732292008962e-12,738.0821252,48.90612,61.428783
11,7,34,18,20,30,22,1322.1683625859819,596.8755929,12.008016,19.89649
27,7,51,19,41,44,13,1.8763244733572397e-07,758.8678672,49.218336,61.733689
36,21,37,32,44,24,32,8.110900755803025e-15,746.346843,48.598224,61.131031
46,23,36,8,38,21,31,3.8140578504489135e-07,762.8177707,47.248672,59.829305
49,9,5,5,50,28,26,1315.142435463664,595.2729061,12.008016,19.89649
47,12,16,40,26,42,44,0.0660016716269317,772.4660852,48.683972,61.219515
51,40,18,25,29,26,47,3.415976910582913e-11,758.5706112,47.259936,59.840569
37,20,15,19,29,45,14,8.115917252994862e-08,742.6215904,49.218336,61.733689
45,46,43,32,12,46,45,3959.874613773621,750.5309372,49.218336,61.733689
8,19,12,32,38,17,5,2861.639466743051,739.6069355,49.197216,61.712569
32,38,23,30,52,40,6,0.002041893852505638,747.2351449,47.259936,59.840569
4,23,3,22,13,45,15,0.9999502239756993,601.8134573,12.008016,19.89649
36,27,23,4,20,52,52,9.925472306377815e-05,745.082,49.204256,61.523769
11,11,18,46,11,32,34,3963.9883653608517,585.6868887,12.008016,19.89649
