var_0,var_1,var_2,var_3,var_4,var_5,var_6,error,time,memory_mean,memory_peak
29,47,3,45,50,51,32,0.0,68.33331227302551,11.992394,19.880657
3,51,45,9,23,37,30,0.0,67.44174075126648,11.996073,19.884336
12,25,39,52,25,37,49,1.902538137666615e+58,82.66864395141602,49.224256,61.739399
33,5,17,29,35,5,49,2.054451365534538e+58,83.59452772140503,47.270778,59.851201
29,33,10,23,7,23,5,0.0,68.61646699905396,12.00706,19.895324
35,29,26,17,47,47,36,1.9029896754042e+58,81.81747722625732,49.205685,61.720828
3,14,23,9,10,24,42,0.0,67.13303351402283,11.991853,19.880117
35,5,25,19,36,6,52,2.0546885860590746e+58,81.64064621925354,49.221711,61.736853
21,8,15,44,29,8,6,1.9136404940146081e+58,83.84708452224731,49.206439,61.721582
12,3,14,4,48,12,36,0.0,66.88243389129639,12.010574,19.898837
32,25,20,51,13,47,43,1.902231273749319e+58,81.28521847724915,49.2066,61.721742
15,15,15,41,48,40,24,1.8976391765124257e+58,81.24926996231079,47.263317,59.843739
42,47,37,7,38,34,37,5.87012028714177e+57,82.9248902797699,49.227769,61.742912
36,21,51,12,17,34,45,1.8645448094712786e+58,81.63621068000793,49.221595,61.736738
17,39,30,27,25,34,38,1.901667466185533e+58,81.29382371902466,48.315175,60.862574
42,40,19,36,15,19,45,1.9015969229503813e+58,83.23088550567627,48.102866,60.652136
3,42,26,6,19,49,20,0.0,66.03068733215332,12.018858,19.907121
20,26,18,39,49,24,40,1.901764197620653e+58,81.69349932670593,49.223717,61.738859
42,48,32,47,50,18,15,1.9015005968901913e+58,82.29835987091064,48.637327,61.171652
47,18,32,12,31,18,26,1.8645448094712786e+58,81.4776394367218,49.204989,61.720131
47,45,9,52,25,13,25,0.0,67.05300450325012,12.01128,19.899544
5,15,6,15,23,25,8,3.582837089319928e+57,81.68693661689758,45.31238,57.762242
3,20,30,4,10,31,42,0.0,66.89243531227112,12.018863,19.907127
39,34,48,12,20,29,40,1.8645448094712786e+58,81.30548024177551,49.221589,61.736732
39,12,10,36,22,48,22,0.0,66.6678581237793,12.011278,19.899541
44,26,13,39,19,22,14,1.92339491524217e+58,83.88221549987793,48.568958,61.105181
18,47,21,27,16,43,15,1.9015062525939756e+58,81.08431077003479,47.263201,59.843624
39,43,34,6,15,7,37,1.4675300717854425e+57,82.98154735565186,47.270783,59.655366
37,29,45,20,39,4,22,1.7449443071534775e+58,82.25945210456848,49.227234,61.742376
26,3,38,24,40,45,6,0.0,66.55364656448364,12.009172,19.897435
8,51,36,44,46,47,39,1.9118376992320074e+58,81.06332969665527,47.263202,59.843625
15,42,19,51,45,31,24,1.9013963406878104e+58,81.52144575119019,49.220076,61.735219
33,8,9,35,40,16,28,0.0,66.17767548561096,12.011284,19.899547
17,8,11,47,7,52,50,0.0,67.02047371864319,11.995793,19.884056
23,28,34,6,49,49,43,1.4675300717854425e+57,83.27973556518555,47.260391,59.644973
11,38,17,3,47,7,23,0.0,66.68255543708801,12.011284,19.899548
13,52,20,19,20,26,27,1.9015062525939756e+58,81.00870132446289,47.27078,59.851204
10,41,23,16,37,5,15,0.0,67.89326906204224,11.997196,19.885459
32,34,20,30,5,46,4,2.097967163814043e+58,82.93928217887878,49.221603,61.736746
23,42,13,17,17,6,15,1.8952886308349415e+58,82.16176509857178,47.263198,59.84362
35,20,5,26,38,15,21,9.197242558709564e+56,81.4899594783783,47.263208,59.64779
3,30,5,23,47,51,19,0.0,68.92308497428894,12.011279,19.899543
49,6,52,15,17,6,31,1.895192064229135e+58,82.75752997398376,47.263198,59.843621
8,5,11,37,31,30,21,0.0,68.3275933265686,11.993674,19.881937
29,36,47,7,45,45,33,5.87012028714177e+57,82.21303009986877,49.201881,61.717024
20,37,5,30,21,14,48,9.197282375912041e+56,80.53413081169128,47.263202,59.647784
47,17,52,4,37,26,18,9.172062948659016e+55,83.52043771743774,49.221603,61.540905
7,13,37,44,37,19,8,1.9284262349555581e+58,80.7287335395813,49.204702,61.719845
33,43,50,49,18,42,20,1.9016519929659255e+58,81.41556978225708,48.96971,61.495268
23,52,36,38,8,34,24,1.8949602138297828e+58,81.55141830444336,47.256156,59.836579
16,40,44,36,48,36,26,1.9015707372105522e+58,80.61184811592102,49.221088,61.73623
37,6,4,19,42,30,27,2.153395558089442e+56,82.82418918609619,47.263194,59.647777
26,36,3,5,8,15,14,0.0,66.57932257652283,12.011278,19.899541
48,47,21,17,8,38,37,1.8952886308349415e+58,83.69971823692322,47.254051,59.834474
9,50,18,20,18,7,8,0.0,66.37535333633423,12.009167,19.89743
45,12,36,19,24,16,45,1.9019737908363888e+58,82.55743479728699,49.215968,61.73111
42,32,27,27,52,34,23,1.9016529057657848e+58,82.61844658851624,48.69832,61.23143
29,50,31,32,27,22,4,2.0979672216917088e+58,81.15703654289246,49.212451,61.727594
19,42,3,19,23,28,44,0.0,64.40102791786194,12.011284,19.899548
13,34,38,32,49,50,12,1.9030541851688644e+58,81.7394745349884,47.244896,59.825318
16,7,8,45,34,29,5,1.7416757637522785e+58,81.19025158882141,49.221602,61.736744
18,14,20,21,19,27,33,1.90216324079496e+58,81.62879014015198,49.221601,61.736744
20,48,45,40,21,21,27,1.901647848224184e+58,81.8144862651825,48.6023,61.13739
34,16,44,44,18,20,7,1.9136408969913881e+58,82.43319487571716,47.263201,59.843623
38,20,18,27,4,4,45,1.7449348362054674e+58,82.02886891365051,49.221602,61.736744
52,5,37,51,50,4,22,2.4034285954281668e+58,84.36488747596741,48.054305,60.608334
49,42,5,41,15,25,51,9.197261851220314e+56,83.56953954696655,47.778062,60.145472
7,20,27,28,20,43,19,1.9284262349555581e+58,82.12504863739014,49.211039,61.726181
35,25,17,29,49,4,20,1.744937988158241e+58,81.63475608825684,49.221604,61.736746
7,11,3,47,8,13,13,0.0,67.70059990882874,12.011282,19.899545
14,49,3,37,28,41,13,0.0,68.44479489326477,12.011285,19.899549
15,16,34,45,39,34,48,1.9013772866410074e+58,81.12748122215271,49.221597,61.73674
5,32,11,47,52,49,9,0.0,67.43761658668518,12.01128,19.899546
22,28,17,52,26,43,41,1.9016508532102375e+58,81.34057807922363,49.152098,61.667241
6,50,38,21,7,8,22,1.9284262349555581e+58,82.22848105430603,49.221602,61.736745
49,32,31,29,14,49,52,1.9016156063022149e+58,82.52789950370789,49.221595,61.736737
12,31,51,35,30,19,52,1.902538137666615e+58,81.76002860069275,49.221596,61.736739
24,7,44,6,39,8,40,1.4675300717854425e+57,82.01202821731567,47.259679,59.644261
36,51,14,18,46,6,6,1.9129532298846091e+58,82.44983172416687,47.263196,59.843619
10,6,31,43,22,17,5,0.0,67.85037207603455,12.01128,19.899543
52,9,10,12,29,19,28,0.0,66.39963412284851,12.011273,19.899537
36,5,5,6,49,22,38,9.172062948659016e+55,82.9847891330719,49.214561,61.533863
8,50,40,48,5,15,39,2.0465523737904362e+58,81.49778175354004,49.217375,61.732517
15,15,7,38,31,46,44,1.408608671385334e+58,80.83543848991394,49.221603,61.736745
24,49,6,5,6,29,51,9.172062948659016e+55,82.40706181526184,49.221604,61.540906
41,7,32,37,13,51,26,1.894960237833608e+58,82.79391980171204,49.208227,61.72337
38,33,33,36,14,15,14,1.901846655518301e+58,82.19308924674988,48.002308,60.557602
27,13,16,45,43,30,14,1.9025388935443952e+58,81.70500302314758,47.263195,59.843618
6,5,6,45,38,44,36,3.4409567405828586e+57,81.39332413673401,47.24701,59.631593
24,35,6,38,23,52,43,3.4465405892732936e+57,81.4917483329773,47.263201,59.647783
42,3,41,13,39,20,19,0.0,65.9539783000946,12.01128,19.899543
21,49,22,52,26,19,24,1.9016735118281538e+58,81.4307005405426,47.299304,59.873897
14,6,12,50,26,34,15,1.9027961526705786e+58,81.80573606491089,49.211042,61.726184
26,6,40,31,14,23,14,1.894934592810579e+58,81.66117715835571,47.250529,59.830951
11,3,3,27,23,27,7,0.0,65.78067994117737,12.011284,19.899547
44,23,26,7,16,18,40,5.87012028714177e+57,82.9960503578186,49.2216,61.736743
31,23,46,47,43,6,19,1.8949775329667943e+58,81.8695707321167,49.216671,61.731813
11,21,12,46,18,47,43,0.0,66.67065691947937,12.011281,19.899544
3,5,37,38,18,28,40,0.0,67.10580587387085,12.011279,19.899542
38,8,50,45,47,28,12,1.897006321643751e+58,81.63044118881226,48.63324,61.168262
12,16,26,28,26,40,43,1.902538137666615e+58,80.42108678817749,49.221598,61.73674
15,43,43,38,7,37,31,1.894805822407295e+58,81.06997489929199,49.221598,61.736741
19,18,28,30,51,35,4,2.0979733029851284e+58,80.74551630020142,49.221598,61.736741
9,13,28,49,12,4,21,0.0,66.53029656410217,12.011279,19.899543
27,42,33,42,45,35,14,1.9018466354012084e+58,81.28416633605957,49.221599,61.736741
40,16,49,51,19,50,33,1.901615855317645e+58,81.83518981933594,48.623619,61.158537
27,15,27,43,16,13,30,1.901010028416976e+58,82.31320142745972,47.261093,59.841516
34,11,20,52,22,23,8,0.0,67.06691837310791,12.011278,19.899542
46,14,13,39,13,31,34,1.9229102161505543e+58,84.00738954544067,49.221603,61.736745
31,49,20,27,24,8,49,1.8949591765700053e+58,82.42480802536011,49.221598,61.73674
34,51,41,24,36,6,47,1.8949514128467484e+58,81.79090929031372,49.215262,61.730404
19,7,8,51,42,29,30,1.6384009258375574e+58,81.22016644477844,49.221602,61.736745
27,35,9,28,30,22,10,0.0,66.36175227165222,12.011266,19.899529
50,29,9,23,43,45,43,0.0,66.49628710746765,11.991565,19.87983
36,18,29,43,31,20,14,1.9018466588560868e+58,82.44102478027344,49.217858,61.733091
45,42,15,26,52,20,20,1.8976747200708406e+58,81.36028790473938,49.218082,61.733224
23,7,14,21,33,27,27,1.9009924298779553e+58,81.67470717430115,49.221602,61.736744
24,37,48,20,22,7,42,1.8950874531823755e+58,81.62630844116211,49.221605,61.736748
34,51,36,4,25,17,19,9.172062948659016e+55,82.84627366065979,49.221604,61.540907
46,19,36,49,50,8,21,1.8949613534875175e+58,83.52817845344543,48.634653,61.169372
37,22,17,27,15,38,44,1.9016169917422414e+58,81.92556500434875,47.263201,59.843623
37,18,47,17,18,16,29,1.9029896754042e+58,82.02270722389221,49.221603,61.736746
24,49,45,21,24,36,33,1.901615071018703e+58,81.89457321166992,47.843053,60.403448
15,32,6,15,7,40,19,3.442054071913071e+57,78.7648537158966,47.2632,59.647783
11,38,37,31,51,9,43,0.0,67.6968936920166,12.011281,19.899545
33,39,47,38,24,39,37,1.9016523585713336e+58,81.5059916973114,48.606733,61.142069
27,23,29,31,18,39,19,1.9016519526224784e+58,81.65596294403076,47.283048,59.86347
11,36,12,18,22,50,30,0.0,66.51839566230774,12.011275,19.899539
4,4,4,17,38,28,45,2.0637141634482786e+56,80.19512486457825,49.221598,61.5409
41,42,14,22,19,12,26,1.9022620003653544e+58,81.78403234481812,49.221597,61.736739
3,40,41,36,26,24,3,0.0,66.28109645843506,12.011276,19.89954
7,47,11,4,45,35,10,0.0,66.77941942214966,11.997198,19.885462
34,28,51,50,14,24,35,1.90161585942183e+58,81.51215958595276,47.949213,60.506343
24,13,14,23,18,34,19,1.9028253820358848e+58,80.9009051322937,49.215259,61.730401
6,52,23,26,33,49,41,1.9284262349555581e+58,81.28599739074707,49.20471,61.719852
28,29,52,38,18,5,20,2.0544570438735874e+58,82.34022617340088,49.160346,61.676996
50,8,19,7,46,29,33,5.87012028714177e+57,83.22590494155884,49.2216,61.736742
20,30,37,4,35,35,45,9.172062948659016e+55,82.47501754760742,49.212446,61.531749
37,27,6,8,27,48,15,4.946554456442326e+57,81.63465881347656,49.221598,61.73674
12,42,51,35,30,37,22,1.902538137666615e+58,82.192467212677,49.221602,61.736744
35,5,34,17,45,39,37,2.0549902372317225e+58,82.01139903068542,49.2216,61.736743
28,14,14,19,13,21,46,1.903102568209903e+58,82.11112761497498,49.221602,61.736745
50,10,14,25,17,24,18,0.0,67.19980454444885,12.002831,19.891095
8,20,31,51,47,45,27,1.9118376992320074e+58,81.0729775428772,47.263199,59.843622
20,51,48,50,21,20,17,1.901667466185533e+58,80.42830228805542,49.202595,61.717738
27,8,30,41,50,45,16,1.8949346281714742e+58,81.14029121398926,49.221595,61.736738
42,30,24,18,13,48,32,1.9026510170782272e+58,82.49960660934448,49.145732,61.66228
33,30,44,12,33,32,26,1.8645448094712786e+58,82.17821860313416,49.221596,61.736744
4,42,10,33,37,34,7,0.0,66.47339606285095,12.007051,19.895316
16,7,35,39,6,28,21,1.8948701933107808e+58,82.18949770927429,49.221602,61.736744
43,6,24,29,21,37,41,1.8949605752991658e+58,82.31997919082642,47.263201,59.843624
18,4,34,42,50,31,45,1.7449481679294676e+58,81.81246638298035,49.221597,61.736739
38,31,33,46,38,51,49,1.9016523737077938e+58,82.05599451065063,48.638346,61.173103
