var_0,var_1,var_2,var_3,error,time,memory_mean,memory_peak
32,8,20,21,8310000.0,589.8365536,39.295529,47.441354
30,24,13,39,4520000000.0,573.7609706,34.721898,43.020312
25,16,37,25,38800.0,551.9824102,39.314628,47.460079
33,46,20,13,138000000.0,576.1883242,39.287122,47.433333
29,35,27,47,17.0,565.9389901,39.314835,47.460152
22,52,33,8,10500000000.0,579.7942767,33.858462,42.185737
4,14,41,32,0.0066957829976202095,546.0525,14.310338,23.28798
43,29,48,47,0.000686,544.6523006,39.315422,47.46088
24,13,46,16,21800000.0,545.9249716,39.285806,47.431456
50,35,39,28,0.00894,544.244077,39.301897,47.447147
15,7,42,13,2740000000.0,554.3328714,38.092607,46.278304
27,41,5,35,0.0366085943611441,540.9477654,17.843159,26.702965
52,23,29,38,0.0637,567.8076305,39.305218,47.450462
36,50,11,28,7220000000.0,551.6397095,30.736585,39.167412
5,51,6,24,0.018985044691304322,537.8761351,17.974901,26.829146
27,36,23,37,4370.0,571.818167,39.309241,47.454536
30,35,48,33,0.017,556.657279,39.298038,47.443272
5,51,9,10,0.0027288521260374387,547.0023384,16.839998,25.73278
34,36,38,52,9.77e-07,556.2656429,39.315793,47.461003
27,39,4,47,0.13174602727988283,562.3869827,12.759273,21.79001
44,21,46,13,138000000.0,567.6002491,39.282584,47.428828
48,23,35,24,111.0,542.823915,39.300456,47.445684
38,38,18,10,15800000000.0,543.8497343,37.659527,45.859533
26,36,31,24,0.37,539.7594173,39.308938,47.454284
6,41,49,13,0.0004355630887686675,538.3108199,19.784597,28.581708
41,37,4,17,0.13174602727988283,551.49489,12.748013,21.778751
51,36,50,11,2160000000.0,558.156172,38.593567,46.762579
47,45,39,5,0.0005064242007053186,550.709378,27.776448,36.3065
16,14,49,48,1320000.0,552.2055318,38.823883,46.985564
11,10,38,34,1360000000.0,536.9403992,30.752224,39.18277
50,28,4,4,0.14597618739285947,528.4326079,12.800855,21.830553
46,49,37,23,211.0,540.4581223,39.316227,47.461338
36,52,5,51,0.0366085943611441,537.7179689,17.846018,26.705824
37,50,35,34,5.75e-06,558.0495386,39.315242,47.460564
21,21,36,34,754.0,550.5372429,39.312299,47.457712
7,4,18,11,0.0008500267100112009,533.5053298,22.167031,30.882339
46,20,41,8,10500000000.0,541.0051556,33.858493,42.185781
25,16,46,5,0.0005064242007053186,538.9312418,27.776448,36.3065
19,49,33,9,4210000000.0,543.9169834,35.811901,44.073466
51,50,7,14,0.002005295253454201,536.1360681,22.203428,30.918002
18,8,42,51,834000000.0,540.9734504,39.288537,47.43476
22,14,8,7,0.0008451473419807501,546.1529207,24.429558,33.070719
47,4,23,37,0.0005876118715865002,544.0390866,39.313884,47.459304
16,44,52,11,2080000000.0,547.4124229,38.595264,46.764431
22,11,47,11,2160000000.0,529.8432081,38.604769,46.773777
14,45,24,44,66400000.0,549.2982118,36.691678,44.924531
11,11,48,16,583000000.0,541.8134875,30.766009,39.196261
13,24,12,39,18400000000.0,577.598027,32.736849,41.101438
25,20,34,12,9320000.0,582.3184805,39.06951,47.222939
11,28,13,9,108000000000.0,567.9262586,30.750188,39.180495
52,25,51,29,1.65,576.1575787,39.316152,47.461339
11,35,14,51,823000000.0,575.6408279,30.765968,39.19587
29,23,9,21,0.0001227534728125778,580.137573,26.664187,35.230699
13,38,31,27,265000000.0,572.2615569,34.704567,43.00251
22,32,42,44,1030.0,574.6655395,39.296606,47.441864
35,22,51,36,23.8,576.3124516,39.315049,47.460257
31,18,19,24,1110000.0,581.9529784,39.28846,47.434522
48,4,42,16,0.0005876700653517607,574.8341968,39.285101,47.430671
7,29,20,35,0.0001112038098038709,571.0173333,22.328218,31.040142
28,16,33,11,1450000000.0,595.5637681,38.608434,46.776986
22,45,21,6,0.00015943325764414864,569.8172133,29.880203,38.340508
33,46,32,34,0.00189,593.0741954,39.315508,47.460802
20,35,28,49,1640.0,581.5097635,39.296875,47.442757
31,25,41,16,237000.0,580.7826653,39.304343,47.450033
28,16,30,37,387000.0,582.02705,39.315557,47.460902
36,23,20,38,288000.0,587.0368118,39.276684,47.422609
43,40,9,46,0.0001227534728125778,585.8417091,26.664249,35.230749
11,41,8,13,0.0004858332072138975,552.9288785,24.491387,33.130524
14,23,31,28,6650000.0,553.7408972,36.679769,44.912589
31,6,46,25,25300000000.0,553.8288879,39.309183,47.454516
45,33,44,20,13200.0,543.9398224,39.314862,47.460177
43,40,18,25,4400000.0,556.426805,39.276956,47.423023
10,39,19,51,17200000000.0,554.7011917,28.76022,37.257244
46,20,44,16,237000.0,568.3881814,39.301778,47.447465
13,25,6,32,0.00884108909743404,551.5307822,19.900059,28.690505
24,37,12,9,91100000.0,559.4334073,32.716327,41.080896
8,5,33,43,60300000000.0,541.0275331,24.585717,33.221926
37,21,18,4,0.0020840001060303103,569.1276124,25.818472,34.4138
46,4,51,6,0.0009386130178726794,568.8234501,29.872041,38.331127
36,15,34,46,1470000.0,588.256814,39.30826,47.453606
27,23,37,11,2160000000.0,591.3013794,38.587475,46.756487
26,28,8,27,0.0004830896218867906,607.6688721,24.511212,33.150254
11,13,28,50,4590000000.0,597.4900935,30.74943,39.179547
35,15,48,35,1470000.0,593.4419322,39.30177,47.446917
44,18,40,12,9320000.0,604.8726952,39.069727,47.223156
43,22,21,22,8800.0,605.089314,39.312339,47.457645
47,8,11,51,739000000.0,648.5323813,30.743908,39.17464
21,24,25,5,0.0005064242007053186,745.5563116,27.776557,36.306609
51,6,44,11,25900000000.0,751.5807183,38.607743,46.776347
7,10,35,28,0.00011773443324148557,735.5758164,22.319122,31.031217
19,48,23,31,8850.0,765.6597822,39.288303,47.434577
47,18,16,10,1620000000.0,798.4538703,37.680184,45.879962
18,38,49,29,265000.0,751.4665473,39.288297,47.434353
41,18,35,52,572.0,752.1590729,39.315366,47.460607
31,52,14,29,1140000000.0,767.5189383,36.691072,44.923938
30,11,40,37,260000000.0,766.7579913,39.315802,47.460953
17,14,30,22,722000.0,748.9622324,39.178597,47.328276
11,12,10,12,324000000000.0,730.5244844,28.727378,37.225987
4,7,35,6,0.010927014930969913,715.5440462,13.911455,22.902853
21,7,33,16,28800000000.0,753.0453556,39.304109,47.449622
45,16,13,22,4680000000.0,742.4786558,34.722123,43.020744
48,17,7,20,0.001988476346544061,730.7359207,22.204255,30.918802
34,49,30,17,92400.0,756.8844268,39.317813,47.463109
30,39,40,21,3450.0,751.1878655,39.315763,47.461051
43,50,16,16,7840000.0,763.5602212,38.821915,46.983381
22,48,21,47,701.0,761.4549732,39.313199,47.458515
5,12,34,21,0.0017436736945892263,718.7627766,16.925369,25.817401
51,35,50,31,0.00137,749.7513945,39.316172,47.46139
34,14,8,51,0.0004830896218867906,739.240694,24.511158,33.1502
28,12,39,19,302000000.0,747.1187654,39.297204,47.442713
47,17,40,41,28600.0,742.554651,39.315636,47.46102
8,14,37,23,280000000000.0,724.3062704,24.577041,33.213304
18,51,41,27,265000.0,743.4387581,39.288182,47.434245
14,14,49,20,9230000.0,729.4339452,36.69046,44.923603
22,12,19,8,10500000000.0,742.0500834,33.839464,42.166745
27,26,42,25,4.63,749.1680875,39.304455,47.449761
20,18,15,4,0.0020840001060303103,749.1779637,25.808329,34.403663
28,31,24,40,1100.0,745.5606616,39.296501,47.441848
21,7,15,28,2760000000.0,732.1874475,38.109407,46.294628
10,6,49,18,266000000000.0,736.9260125,28.75711,37.254095
37,22,51,4,0.0020840001060303103,727.3035133,25.82035,34.415678
25,10,38,12,522000000.0,736.209286,39.05541,47.209071
7,41,31,50,0.0001112038098038709,725.7846019,22.328334,31.040227
42,38,22,43,17800.0,745.8771012,39.299824,47.445051
27,46,13,31,4520000000.0,779.8896952,34.721906,43.020332
14,17,12,15,2000000000.0,743.2293453,32.722585,41.08713
14,14,19,15,8530000.0,747.9017329,36.670433,44.903536
43,45,42,8,10500000000.0,753.9864571,33.862511,42.189799
47,16,39,18,542000.0,757.7464297,39.320237,47.465729
20,50,52,51,1650.0,757.2822309,39.304481,47.450357
26,45,11,43,7220000000.0,771.4699826,30.742051,39.172879
38,7,22,46,28900000000.0,780.3233154,39.323098,47.468408
17,25,51,22,1080000.0,796.1772397,39.181793,47.331413
16,45,29,37,424000.0,761.3070836,38.828402,46.989905
36,8,43,16,833000000.0,764.4420433,39.312998,47.458757
27,39,34,23,25.2,767.7581782,39.32376,47.46897
37,12,13,51,29500000.0,766.2739699,34.730447,43.028539
21,15,18,46,851000.0,757.2596846,39.295077,47.441348
43,16,20,47,91500.0,766.9819453,39.293383,47.43924
31,17,18,52,307000.0,764.9484375,39.294828,47.440893
25,19,51,37,13800.0,757.0769982,39.323553,47.468886
21,33,35,30,412.0,766.5562344,39.319075,47.464406
9,25,27,48,6800000000.0,742.7914836,26.719669,35.284817
17,32,5,7,0.039275716330035924,751.2389145,17.967623,26.823667
25,33,39,15,898000.0,773.9094651,39.291192,47.437399
27,10,51,35,397000000.0,757.8012326,39.323395,47.468524
15,42,14,24,115000000.0,761.7000351,36.698244,44.931032
10,18,31,36,17300000000.0,756.527626,28.759766,37.256866
4,46,31,5,0.007744351282631108,748.2787373,14.109422,23.093992
48,50,48,35,1.29e-05,768.1944022,39.315833,47.461038
41,20,32,9,4210000000.0,750.9924645,35.814101,44.07568
39,15,50,32,1470000.0,750.5623665,39.315026,47.460281
47,16,25,27,394000.0,761.966866,39.315286,47.46063
42,16,31,13,138000000.0,773.1893442,39.286807,47.433051
22,37,26,14,34700000.0,763.9038506,39.288065,47.434513
15,10,15,4,0.002092141533808823,755.7265084,25.820305,34.415643
31,26,35,13,138000000.0,757.4094884,39.286806,47.43305
48,14,13,18,4510000000.0,762.3829231,34.721853,43.020995
5,28,34,10,0.0017587987317178161,742.32867,16.902688,25.79531
10,26,12,21,625000000.0,765.3304625,28.766909,37.263723
9,40,23,38,6800000000.0,748.9635756,26.717023,35.282169
32,19,24,50,1800.0,761.6436703,39.3145,47.459762
45,50,7,33,0.001988476346544061,757.1531947,22.204274,30.918828
35,18,26,5,0.0005064242007053186,752.67696,27.776405,36.306457
38,30,16,18,8090000.0,772.11046,38.819981,46.981873
31,29,47,52,0.0142,775.0527651,39.315307,47.460665
23,48,35,7,42600000000.0,759.3099937,31.841474,40.235928
8,6,26,30,52900000000.0,744.2548678,24.574536,33.211143
9,38,29,10,104000000000.0,749.9901702,26.693504,35.259671
10,47,33,4,0.0022198231199688154,744.224206,25.819836,34.414904
31,13,40,29,18600000.0,760.8677952,39.306314,47.451578
26,16,49,31,38700.0,750.4531932,39.295637,47.440885
24,44,32,51,0.656,766.729075,39.296068,47.441483
50,23,51,10,15800000000.0,758.051604,37.663171,45.863083
44,7,11,10,153000000000.0,745.9545238,30.724318,39.156092
48,16,29,49,388000.0,766.0479856,39.304546,47.449741
33,40,17,46,17600000.0,769.981488,39.171501,47.321419
41,31,34,20,13200.0,761.5409424,39.304071,47.449384
21,14,21,18,3810000.0,769.3731859,39.294298,47.439825
12,21,37,38,1080000000.0,754.2839134,32.729428,41.093375
38,22,21,23,8070.0,771.847517,39.312176,47.457489
12,44,39,11,577000000.0,764.5813811,32.739907,41.104824
39,23,22,8,10500000000.0,743.035867,33.849295,42.176587
45,51,12,4,0.002124254947873306,764.531395,25.819559,34.414825
12,25,29,30,1080000000.0,775.9790511,32.725321,41.089244
15,43,10,6,0.00015309263558266768,741.0323224,28.839746,37.334153
29,10,22,17,398000000.0,772.6023731,39.305787,47.45098
47,20,32,41,333.0,680.9092224,39.314299,47.459608
11,16,52,20,4320000000.0,674.294009,30.762321,39.192501
7,40,5,11,0.03750988453351535,664.459527,17.851637,26.711073
44,33,35,22,3.47,693.8903747,39.314673,47.460008
28,5,5,49,0.03413599165176274,653.3547862,17.741993,26.605445
41,39,14,4,0.0020840001060303103,675.1122477,25.820288,34.415633
8,48,17,48,28100000000.0,673.5264628,24.595257,33.231461
34,51,26,22,44.0,671.9850435,39.315638,47.460893
33,8,34,14,829000000.0,669.1152976,39.288617,47.434832
6,8,24,34,0.0004398007839465549,641.4253376,19.789835,28.586901
27,29,34,6,0.00015943325764414864,658.0114446,29.880214,38.340519
17,23,38,19,1250000.0,659.4422021,39.179297,47.328872
37,14,52,19,4170000.0,652.0426483,39.31353,47.458935
43,8,17,18,807000000.0,668.3756835,39.173982,47.323997
40,18,39,9,4210000000.0,655.2109704,35.814102,44.075681
32,48,11,28,7220000000.0,676.314317,30.742921,39.173748
51,16,46,10,15800000000.0,652.1921895,37.678659,45.878571
4,33,28,30,0.00667731320326925,636.7851684,14.309746,23.287405
44,50,17,43,17600000.0,667.5487034,39.176437,47.326355
50,16,36,32,38700.0,646.9145362,39.315128,47.460389
30,33,47,16,237000.0,626.2392385,39.304354,47.450044
30,6,49,9,294000000000.0,623.9236128,35.838862,44.100223
49,6,34,30,253000000000.0,644.7023108,39.315869,47.461167
52,35,4,10,0.1332335028669601,619.2158129,12.773603,21.804175
44,4,42,33,0.0005876026560548217,631.9967339,39.31493,47.460266
32,45,23,39,4360.0,640.917603,39.293093,47.438392
20,6,46,4,0.0020840001060303103,624.2515571,25.820299,34.415627
50,45,22,24,19300.0,633.0534461,39.315609,47.460771
9,37,27,49,6800000000.0,621.2361574,26.717019,35.282167
33,52,42,37,0.000249,625.7036507,39.316245,47.461417
22,15,9,29,0.0001227534728125778,625.2248049,26.643801,35.210346
31,18,13,30,4540000000.0,626.5520618,34.721755,43.020123
27,32,16,45,7100000.0,622.6545682,38.821735,46.983513
44,22,51,44,23.8,610.1485651,39.314823,47.460145
43,20,34,24,342.0,627.7213342,39.314829,47.460123
45,47,10,29,304000000000.0,623.1759205,28.71062,37.209062
9,37,47,44,6800000000.0,604.9314022,26.717026,35.282174
14,23,16,51,243000000.0,628.739635,36.692093,44.92489
7,34,19,31,0.00011161932225824124,628.8754454,22.328322,31.040222
6,8,28,15,0.0004398007839465549,611.6199012,19.789835,28.586901
6,22,12,43,0.00045714621722733276,512.6649225,19.799941,28.597086
37,17,51,10,15800000000.0,518.2537968,37.681089,45.881001
27,15,12,5,0.0005027107806360661,522.1203585,27.784427,36.314462
33,35,11,41,7220000000.0,525.7877691,30.746161,39.176983
29,33,41,9,4210000000.0,526.42588,35.823875,44.085454
7,29,47,20,0.0001112038098038709,526.7514224,22.340543,31.052435
43,8,37,50,834000000.0,526.8374701,39.322604,47.467745
36,44,19,30,1100000.0,526.0463846,39.292468,47.438513
4,38,9,9,0.008093253349172056,529.4360645,14.142287,23.125985
7,22,31,16,0.00011161932225824124,529.5700226,22.335562,31.047459
36,33,5,11,0.03665383990302714,530.8352437,17.85605,26.715624
16,4,39,47,0.0005875609870152201,531.5788455,38.762632,46.926919
16,34,27,18,438000.0,532.9566624,38.829202,46.990624
46,26,10,45,304000000000.0,534.4470091,28.745474,37.243916
41,20,25,38,353.0,541.3485014,39.325988,47.471561
26,9,10,37,35100000000.0,542.1139688,28.734201,37.233011
35,16,14,42,11400000.0,542.59413,36.703012,44.935959
19,45,36,4,0.0020840001060303103,543.1809952,25.83322,34.428548
30,43,37,40,0.0159,550.2334566,39.328729,47.473972
41,32,25,26,3.66,552.8338616,39.328606,47.473821
9,20,8,39,0.00048117622235251714,535.6741707,24.515257,33.154302
52,32,35,8,10500000000.0,529.6425841,33.864269,42.191557
36,23,17,52,17600000.0,543.7149637,39.182339,47.332212
16,22,28,14,3790000.0,566.3979607,38.82892,46.990464
51,12,52,51,302000000.0,558.4732099,39.321518,47.466701
8,22,16,16,282000000000.0,531.6728683,24.584481,33.220686
41,10,32,41,3970000000.0,555.7488573,39.322221,47.467355
18,30,43,20,307000.0,553.5653269,39.293981,47.440098
45,29,5,37,0.0366085943611441,562.1618574,17.837234,26.69704
42,35,46,43,3.51e-06,559.5501764,39.304176,47.449511
50,22,26,18,9200.0,565.5125942,39.319288,47.46459
22,38,14,51,1140000000.0,567.3268459,36.696672,44.929554
46,39,29,48,1.04,564.8985517,39.305272,47.450438
29,45,26,52,6.84,567.2765541,39.301328,47.446694
22,36,26,4,0.0020840001060303103,550.8030241,25.808331,34.403659
33,15,32,18,1660000.0,552.3397415,39.299521,47.444858
14,43,7,33,0.0019860994857479513,556.5355902,22.189403,30.903954
36,33,29,22,3.46,565.5257182,39.321909,47.467247
42,34,12,51,18200000000.0,547.8374884,32.726556,41.090839
19,48,34,33,6520.0,575.8085091,39.272548,47.418885
30,6,40,40,253000000000.0,533.1008556,39.310551,47.455808
22,52,17,40,17600000.0,557.9432993,39.169491,47.31945
37,43,41,4,0.0020840001060303103,539.3979659,25.819489,34.414817
48,21,41,12,9320000.0,544.1310546,39.064296,47.217725
14,32,46,47,6640000.0,540.0648289,36.691508,44.924329
14,14,10,49,301000000000.0,525.0862863,28.731801,37.230193
8,8,9,40,0.0002697704815785869,536.2631736,24.623895,33.259097
4,15,8,47,0.009663557577908195,547.7798476,14.032931,23.020281
26,48,17,31,17600000.0,553.6709328,39.176497,47.326418
11,41,17,14,4500000000.0,573.2920213,30.761676,39.19185
32,50,7,10,0.002202939881880124,553.3054738,22.209737,30.924278
30,24,37,42,0.497,556.3779018,39.314103,47.459357
19,34,31,50,6530.0,560.7973204,39.28791,47.434246
26,26,36,48,0.569,573.2230215,39.315373,47.460722
36,10,17,39,4150000000.0,570.4478843,39.172629,47.322248
41,48,52,43,3.79e-10,544.6332386,39.315595,47.46079
15,32,36,18,17100000.0,565.844856,38.109298,46.294561
18,32,34,33,265000.0,569.4011765,39.284646,47.430702
17,5,24,52,289000000000.0,573.9895849,39.177295,47.327159
42,48,16,36,7100000.0,576.0996981,38.821811,46.983589
48,28,45,32,0.0102,540.6768775,39.315248,47.460409
10,18,46,49,17300000000.0,525.1316686,28.759833,37.256933
20,44,50,9,4210000000.0,536.4590528,35.814087,44.07572
8,39,50,49,280000000000.0,548.4214828,24.598554,33.23476
32,34,14,25,1140000000.0,551.9909053,36.694595,44.927483
52,40,15,34,29600000.0,560.7441919,38.115798,46.300982
6,22,7,51,0.004161258725612254,570.6975629,20.09426,28.877687
32,12,47,27,30200000.0,546.3287106,39.316699,47.461874
10,39,46,11,20900000000.0,544.3914006,28.762558,37.259886
15,37,38,36,17000000.0,550.2444623,38.111695,46.297009
37,27,35,6,0.00015943325764414864,564.4540226,29.882129,38.342434
36,17,13,47,450000000.0,557.4463482,34.726173,43.024563
26,23,29,30,0.88,556.0546741,39.318004,47.463202
17,22,49,30,1070000.0,562.0202618,39.179995,47.329571
29,31,41,10,15800000000.0,543.0100777,37.680791,45.880703
6,30,21,25,0.00043549767485217866,573.7903957,19.792755,28.589938
39,39,52,18,9170.0,567.2822378,39.314727,47.460004
22,45,17,4,0.0020840001060303103,567.5873911,25.820418,34.415746
38,33,47,17,92400.0,576.5423291,39.317774,47.46307
36,10,51,32,3970000000.0,574.6927538,39.31799,47.463206
33,37,51,44,2.5e-05,563.9706006,39.300984,47.446146
13,15,6,38,0.00884108909743404,568.4168909,19.882689,28.673117
29,14,46,15,14100000.0,573.2220387,39.274691,47.42077
48,40,7,40,0.001988476346544061,562.7518656,22.203949,30.918503
20,21,13,51,4520000000.0,575.0748992,34.720203,43.018692
33,40,19,5,0.0005064242007053186,561.8793039,27.776473,36.306525
16,7,6,13,0.009219206590757213,542.0282652,19.912323,28.702684
47,38,36,46,6.4e-06,562.9377954,39.307419,47.452775
23,46,22,36,17800.0,571.3682847,39.307005,47.452252
35,45,4,5,0.19367672873068612,561.5900595,13.011637,22.034338
17,5,35,42,289000000000.0,562.7920868,39.164811,47.31466
43,47,42,16,237000.0,578.6657686,39.294339,47.440026
5,43,8,31,0.0035084149972864484,562.0411251,16.885425,25.776641
46,48,47,20,13200.0,576.4607232,39.308944,47.454259
29,30,18,11,2150000000.0,572.2421176,38.596616,46.765644
9,35,12,50,135000000000.0,568.9279549,26.719761,35.285218
39,51,5,38,0.0366085943611441,564.1217573,17.833745,26.693551
23,32,9,38,0.0001227534728125778,573.0953012,26.658012,35.22451
19,49,14,6,0.00015859295903845885,571.9725273,29.877239,38.337457
39,45,8,11,0.000525861273155969,589.9252348,24.488127,33.127754
21,5,7,14,0.0020666974695927936,538.7779624,22.215185,30.929816
15,9,30,39,961000000.0,552.0697515,38.108662,46.294092
5,16,48,36,0.0017424751963416234,536.1908584,16.92108,25.813263
9,44,31,21,6800000000.0,528.8789775,26.71708,35.28223
4,5,35,27,0.006729037848789893,534.8780971,14.308887,23.28652
44,44,51,37,5.06e-08,538.0970583,39.314716,47.460164
28,7,42,52,2890000000.0,517.287606,39.315962,47.461199
20,34,10,28,304000000000.0,567.6727731,28.731816,37.230252
46,10,36,41,397000000.0,550.5238559,39.315953,47.461277
8,25,6,51,0.008938919523167593,542.3999081,19.901435,28.691785
30,8,33,36,834000000.0,555.395381,39.316411,47.461728
10,28,38,31,17300000000.0,542.6577168,28.759799,37.256864
8,46,37,38,280000000000.0,578.3990538,24.595529,33.231735
43,38,48,4,0.0020840001060303103,542.8282642,25.820417,34.415745
28,38,8,11,0.000525861273155969,554.7095599,24.498848,33.138475
39,39,37,10,15800000000.0,581.3244286,37.678727,45.878639
33,35,17,39,17600000.0,561.1987088,39.176495,47.326413
8,20,19,50,281000000000.0,541.5846963,24.59564,33.231817
38,16,32,42,387000.0,581.8500328,39.315378,47.460539
40,22,7,31,0.001988476346544061,563.6304326,22.204345,30.918899
5,5,37,26,0.0017712353351270504,579.3879678,16.910088,25.80228
34,37,26,19,5400.0,606.9004276,39.3135,47.45881
48,27,20,26,28700.0,609.8468113,39.298687,47.444501
43,41,29,11,2160000000.0,605.910037,38.606124,46.775136
31,31,25,12,9320000.0,600.9784656,39.056487,47.209916
12,44,20,45,1080000000.0,596.6032562,32.747185,41.111178
14,25,37,6,0.0001577646978995906,603.7764993,29.868784,38.32895
5,49,45,27,0.0017424751963416234,588.1043775,16.907464,25.799655
6,20,18,7,0.00047555332748987667,587.1173992,19.794674,28.591882
40,16,5,43,0.0366085943611441,590.016422,17.84733,26.707125
40,28,28,12,9320000.0,606.849277,39.052084,47.205513
42,37,46,9,4210000000.0,604.2273593,35.816236,44.077815
10,46,15,19,19800000000.0,598.0110459,28.762876,37.259984
8,34,9,24,0.0002581101886456843,600.1607025,24.628966,33.263551
37,24,32,5,0.0005064242007053186,609.6681714,27.761276,36.291328
24,16,8,9,0.0006443833124845711,605.8000963,24.464691,33.105371
27,27,35,29,1.38,610.5235984,39.298896,47.444189
40,45,37,26,0.229,620.6896923,39.296882,47.442162
5,32,14,23,0.0017434427408601011,604.2127831,16.919006,25.8113
22,32,47,8,10500000000.0,617.4988663,33.860428,42.187703
7,4,34,37,0.0008500267100112009,596.4497313,22.167064,30.882368
8,28,46,4,0.002735017464827261,596.7397776,24.617923,33.252292
20,8,36,30,834000000.0,599.5401154,39.286934,47.432793
19,19,35,37,12100.0,608.5927246,39.280222,47.426322
17,34,40,52,1070000.0,614.316438,39.179127,47.328708
49,5,12,35,332000000000.0,610.1750312,32.744728,41.109154
44,46,36,38,7.37e-06,615.6861506,39.309215,47.45445
20,30,11,48,7220000000.0,608.9041052,30.742933,39.173711
33,44,40,8,10500000000.0,613.8303914,33.856517,42.183805
12,29,43,46,1080000000.0,608.3000038,32.741715,41.105638
39,49,28,4,0.0020840001060303103,596.5337176,25.820418,34.415746
13,30,30,29,265000000.0,608.1477163,34.722918,43.02086
50,34,22,37,17800.0,614.8467903,39.309881,47.455109
4,14,41,32,0.0066957829976202095,598.0868027,14.30894,23.286582
42,24,41,34,0.488,616.1243427,39.313378,47.458591
52,13,16,36,134000000.0,616.6678326,38.822038,46.983676
14,35,19,47,769000.0,606.5049052,36.690992,44.923794
34,5,19,15,290000000000.0,612.6890323,39.288366,47.434665
10,33,19,15,17300000000.0,601.3987954,28.755453,37.252436
38,38,49,22,3.47,608.4449224,39.316201,47.461536
40,20,11,44,7220000000.0,604.6151407,30.742854,39.173684
7,28,25,12,0.00011153234168539702,608.0511284,22.330168,31.042035
40,10,51,35,397000000.0,612.9549773,39.315707,47.461064
44,15,49,38,1470000.0,613.9797337,39.316265,47.461533
6,26,21,46,0.00043549767485217866,598.9941704,19.7899,28.587083
34,49,42,41,6.14e-06,607.1609449,39.315917,47.461191
19,45,24,4,0.0020840001060303103,603.8113835,25.820368,34.415696
24,44,32,31,6.55,617.4481719,39.314463,47.45987
21,46,52,42,412.0,616.0889549,39.311547,47.456878
4,24,5,37,0.08729647609327508,586.9547842,16.909021,25.801671
17,38,5,32,0.0366085943611441,609.0024383,17.846017,26.705818
46,6,36,52,253000000000.0,615.555788,39.315461,47.460668
13,4,26,43,0.0005877354454677966,605.1493275,34.424222,42.732069
51,36,50,11,2160000000.0,610.9743874,38.604897,46.773909
15,18,23,31,17000000.0,606.0220599,38.111958,46.297227
47,19,28,49,13700.0,626.4427223,39.315829,47.461099
34,19,47,4,0.0020840001060303103,603.8731599,25.820418,34.415746
24,40,23,45,4460.0,614.9261096,39.312794,47.458068
39,46,17,33,17600000.0,630.8310766,39.176482,47.3264
13,33,14,18,252000000.0,619.70381,34.729153,43.027776
6,35,33,13,0.0004355630887686675,602.9797761,19.782271,28.579382
52,32,4,46,0.13174602727988283,614.6635025,12.768626,21.799363
52,18,50,46,572.0,613.9418037,39.315356,47.460568
15,13,39,40,5490000.0,616.6447661,38.099124,46.284514
52,29,40,49,0.000688,627.1857698,39.315128,47.460293
51,24,9,26,0.0001227534728125778,614.8213432,26.646427,35.212927
35,52,22,9,4210000000.0,621.6734211,35.814303,44.075882
27,31,35,5,0.0005064242007053186,614.5548325,27.771312,36.301364
32,23,21,28,7240.0,620.80123,39.304717,47.449995
43,33,23,28,437.0,629.4588571,39.298444,47.443744
15,34,31,20,17000000.0,623.4413388,38.091801,46.277179
39,48,34,13,138000000.0,615.2262688,39.274626,47.42087
11,41,34,48,4320000000.0,611.7820382,30.743935,39.173989
11,11,48,16,583000000.0,614.5219157,30.748855,39.179107
5,16,17,37,0.0017424751963416234,604.7096775,16.910651,25.802819
45,27,45,48,0.00666,612.7961812,39.315775,47.461095
49,32,16,48,7100000.0,633.4625545,38.808858,46.970636
14,6,43,5,0.002629762594577387,615.7289624,27.791296,36.319953
30,4,48,44,0.0005876026532826081,615.5783336,39.305565,47.450754
12,6,39,36,252000000000.0,611.4639335,32.729597,41.09387
5,12,29,11,0.001749379421718136,602.0920298,16.912908,25.805384
8,48,21,52,2800000000.0,606.7735043,24.59112,33.227317
6,37,22,19,0.00043549767485217866,606.99857,19.786856,28.584035
48,14,18,27,709000.0,609.1533191,39.28513,47.431179
44,30,37,17,92400.0,605.0054352,39.317961,47.463257
39,33,31,41,0.00705,615.1653488,39.315821,47.461176
4,49,24,36,0.00667731320326925,608.4009492,14.309999,23.287654
5,51,5,11,0.03618249567154589,615.6203792,17.870745,26.729791
12,40,20,41,1080000000.0,619.0236316,32.746146,41.110139
51,49,51,16,237000.0,611.7468088,39.304615,47.450302
34,32,49,40,8.65e-06,612.3154233,39.315814,47.461107
48,4,26,30,0.000587603898029226,620.5841851,39.31567,47.460902
43,40,9,46,0.0001227534728125778,612.1678398,26.664502,35.231002
43,42,33,7,42600000000.0,625.0005813,31.841699,40.236153
44,42,10,12,325000000000.0,617.0612524,28.72953,37.228314
42,48,51,29,0.00373,613.365999,39.316639,47.462089
4,15,45,14,0.006664654736170681,599.5656021,14.308263,23.285987
38,31,40,29,0.0548,614.1223109,39.315354,47.460624
29,4,37,33,0.0005876026489171575,608.7799833,39.315654,47.46098
9,9,35,27,9550000000.0,602.8237007,26.706936,35.272703
17,15,15,45,31500000.0,611.2598362,38.111316,46.296447
8,32,50,49,280000000000.0,613.5134175,24.595529,33.231735
35,28,5,30,0.0366085943611441,614.6852643,17.846041,26.705847
9,19,40,33,6800000000.0,598.9027529,26.717029,35.282191
45,34,21,48,698.0,618.6293173,39.313239,47.458541
