var_0,var_1,var_2,error,time,memory_mean,memory_peak
13,52,38,4.211462148284417e-23,355.3243236541748,6.07805,7.323044
16,15,9,1.2169741461127217e-05,355.2852747440338,3.061032,4.406467
23,37,40,5.30326476195557e-23,362.59539127349854,6.083759,7.328727
5,38,30,2.730569219952429e-18,352.95875215530396,6.079921,7.324831
41,17,13,4.9391491955847554e-08,346.79116225242615,4.257769,5.563672
41,13,42,1.326404996601556e-08,361.1807773113251,6.076585,7.321491
42,42,7,0.0001927338793342,351.7970242500305,2.508846,3.873105
18,31,46,1.9131226359105808e-19,355.4311852455139,6.081892,7.326811
34,47,43,4.3256174741297005e-26,354.65999126434326,6.08353,7.328498
32,46,52,1.964686406986908e-28,363.49344086647034,6.07426,7.319197
29,6,37,0.0002154396594322,355.34467792510986,6.076863,7.321826
37,27,19,1.146609513542569e-11,343.90429496765137,5.913619,7.163962
52,49,20,2.9115209127346695e-12,350.4725682735443,6.024677,7.271516
14,26,31,1.9801513160245556e-16,350.46987414360046,6.078656,7.323649
25,37,15,2.957831323499228e-09,357.7989032268524,4.845353,6.131177
11,36,43,1.8691436639019089e-22,354.20396757125854,6.084099,7.329028
34,27,9,1.1998692677200518e-05,331.54019141197205,3.070005,4.41542
44,6,7,0.0004240888969488,326.12075185775757,2.512027,3.876272
9,45,5,0.0030071220838267,328.35203647613525,2.070239,3.449883
44,4,52,0.0033111023036567,330.5931558609009,6.085668,7.330646
50,41,5,0.0030071220838267,329.5981776714325,2.06959,3.449234
28,25,28,8.974756259393404e-16,326.24232482910156,6.083959,7.328901
43,12,19,5.2026559232566814e-08,327.5521197319031,5.925175,7.175272
16,44,45,5.620112990752344e-27,333.16251516342163,6.083454,7.328438
33,25,41,7.90926165482821e-16,326.0843768119812,6.084148,7.329135
20,7,39,5.418750796372892e-05,328.0230555534363,6.083702,7.328717
35,6,38,0.0002154396594589,329.79929661750793,6.08495,7.329941
14,50,38,4.211462148284417e-23,327.4877598285675,6.083796,7.32879
41,41,11,7.495123531643643e-07,327.8341917991638,3.660521,4.986197
50,37,12,1.86860426827528e-07,335.7615487575531,3.960616,5.276477
45,39,9,1.1998692677200518e-05,328.46737027168274,3.070173,4.415588
7,30,43,7.645043717013508e-19,332.35723876953125,6.083847,7.32875
23,17,42,5.2022536827011404e-11,335.0074224472046,6.083955,7.328845
8,20,45,7.974918910683428e-13,327.7363724708557,6.084415,7.329371
8,27,27,1.7641212516002256e-16,337.41292691230774,6.083682,7.328639
23,47,16,7.404897649836849e-10,336.42318320274353,5.15721,6.433151
33,14,7,0.0001924285416422,336.11008191108704,2.49897,3.863238
13,22,19,1.2421682886592809e-11,336.2549455165863,5.920301,7.17057
5,18,19,2.5333224561680905e-11,334.77561259269714,5.927247,7.177427
28,18,36,1.3095383404681743e-11,339.6182153224945,6.067751,7.312695
46,8,32,1.3596347300155213e-05,335.3481409549713,6.086762,7.331686
25,19,50,3.2195499572105426e-12,334.0925805568695,6.076926,7.321832
40,28,33,1.2505964092024549e-17,337.6104817390442,6.065996,7.310935
23,21,37,1.9846870593243055e-13,341.7538137435913,6.076117,7.321072
16,13,15,1.798929938137376e-08,332.82127237319946,4.858364,6.144279
8,13,49,1.3264049969849951e-08,335.9089844226837,6.072978,7.317997
46,37,43,4.666141181179189e-23,337.99845147132874,6.070621,7.315579
