var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality,time,memory_mean,memory_peak
10,39,21,44,17,27,3,1.3811388502788646,66.32550716,12.011349,19.899613
50,49,9,41,51,14,23,-19.867596372922456,66.61411524,12.011342,19.899605
19,18,9,26,27,48,18,-19.579942886305172,66.76546383,11.997264,19.885528
9,41,13,35,8,52,11,-20.925604011767646,66.9990747,12.011339,19.899603
9,52,22,30,42,51,21,-8.574383821800936,67.38755846,12.011344,19.899608
10,44,17,39,35,24,25,2.2989674760239738,67.65904856,12.011353,19.899616
13,8,34,8,20,35,52,14.390928294468104,81.976969,47.263266,59.843688
40,49,18,45,49,14,26,-7.185461414959801,83.10599995,48.63835,61.173161
39,21,22,51,35,22,25,29.37790238526589,83.02060914,48.642509,61.176962
29,8,25,19,45,7,18,-21.18932750228816,82.04963541,49.205464,61.720606
13,31,24,41,34,33,12,14.028714652369919,82.1751523,47.263268,59.84369
26,51,6,33,7,35,13,-21.189408445168624,82.14092851,47.263268,59.64785
8,31,19,14,45,38,20,-7.8919468476141965,82.27624679,49.221664,61.736807
6,12,25,18,46,19,14,-18.469847975456226,81.49502301,49.221667,61.73681
51,16,45,50,34,44,32,39.96416864999564,85.92082977,48.631363,61.166201
36,14,49,47,30,4,30,5.0080888263949274e-05,80.9418757,49.221667,61.73681
49,52,43,8,28,37,47,14.780820840310582,82.07987523,47.245663,59.826085
5,7,4,4,52,20,15,5.09841195639314e-05,82.24069333,47.263269,59.452011
27,41,45,24,16,35,31,21.863188326530587,81.8898201,49.221664,61.736807
14,40,8,19,35,35,25,-21.120424524153833,82.24793863,49.211105,61.726248
21,39,13,30,35,12,15,2.718070957217775,81.34948874,49.221665,61.736808
25,18,10,35,7,21,48,-18.886787975794604,66.7955308,12.007831,19.896094
43,34,38,43,37,19,24,25.490371974928465,79.91641021,48.638447,61.172768
3,28,25,40,36,7,17,-6.907755278982137,66.50115681,11.992336,19.8806
4,33,47,38,45,30,16,-20.7293953004565,80.94504261,49.22166,61.736802
21,20,34,25,25,45,45,27.87814295583852,81.86381698,48.977413,61.502203
25,8,27,6,6,46,4,-20.666877463057382,82.56931782,47.263268,59.647851
23,42,34,20,8,32,29,-9.382722335348982,81.70939422,49.221669,61.736811
42,34,37,19,22,50,19,23.553665438409492,82.31203675,49.216738,61.731881
39,40,28,50,31,43,39,37.81238389038292,81.594486,48.619125,61.153786
46,40,20,50,26,22,19,23.13520841463022,82.89279914,48.637672,61.172124
15,43,30,27,46,23,18,19.398272265483765,80.78782749,49.221661,61.736803
9,23,50,12,30,44,31,-8.574383821800936,68.97293162,11.99797,19.886234
20,36,29,51,27,46,18,22.452652501504666,81.55611658,48.062399,60.611951
40,22,18,31,15,24,41,20.647416378544236,82.68767691,47.263265,59.843687
35,46,35,28,12,25,31,-8.283967632020179,81.64715552,47.257395,59.837811
23,34,34,43,23,7,5,-21.177236888740424,81.62217045,49.221671,61.736813
3,42,38,41,20,10,25,-6.907755278982137,68.8473208,12.01135,19.899613
52,31,24,45,24,24,49,31.511171819229517,85.28706741,48.637077,61.171664
13,23,51,43,36,6,19,-21.18944771724816,83.29707479,49.221668,61.73681
48,42,32,37,18,13,28,-8.284160700519369,84.21829796,48.579528,61.117162
17,37,15,41,6,13,36,-20.734816218175688,81.63791966,47.263266,59.843688
17,19,40,34,12,19,48,-8.283956064223247,82.63649869,47.254812,59.835236
37,35,4,41,30,37,30,5.008088826772422e-05,82.16944408,48.508617,60.851714
23,3,5,3,6,11,47,-6.907755278982137,66.87719393,12.011345,19.899608
36,22,17,23,31,41,45,3.4112224279307077,83.15789151,49.163704,61.678846
51,7,27,37,36,20,49,26.687804553591786,85.34476924,49.221661,61.736804
15,42,34,38,24,52,21,19.58048847871767,82.98143864,49.204775,61.719917
29,38,45,49,7,5,40,0.3631898245232163,81.61386156,49.221669,61.736812
34,31,46,15,28,12,48,2.718071547685335,81.90037417,47.263268,59.84369
5,52,40,34,51,45,46,-19.387828284253416,83.22161555,47.253404,59.833827
8,34,24,45,49,50,14,-7.891758341938279,81.20147634,47.263265,59.843687
25,29,41,8,49,44,35,14.780820840310582,81.42584682,47.263262,59.843686
31,23,15,37,17,47,33,19.587846174177887,81.38828897,49.218849,61.733991
32,33,36,48,7,12,27,-19.582841332375114,82.69364977,49.196858,61.712
43,20,31,24,15,50,35,20.79518134806015,82.09950542,49.203365,61.718507
48,5,25,24,43,5,18,0.1861975271385967,82.45136595,49.221664,61.736807
8,32,43,23,42,6,42,-21.178582363654318,81.40945387,47.26326,59.843683
48,30,25,7,45,26,25,13.452042499191101,82.59889317,49.210402,61.725545
37,20,13,30,6,26,44,-20.73487284121331,83.46945071,49.221666,61.736808
30,14,28,22,50,27,5,4.767968004179538,81.69657755,49.217436,61.732587
6,44,19,34,4,40,38,-21.182526858799037,81.54356265,47.263268,59.843691
24,6,37,6,15,22,30,12.043068022892859,82.86804891,47.263266,59.647848
40,19,42,22,13,47,22,-7.878520343729063,82.21557117,49.221607,61.736749
13,13,39,36,8,45,50,-17.79190650576135,81.82934284,49.221663,61.736806
9,39,9,29,46,50,38,-19.58190675500497,67.03725767,12.011347,19.899611
39,21,46,30,39,25,16,19.63029615542116,83.03911996,49.216033,61.731175
29,23,46,12,26,29,51,20.396114760955626,82.59770036,49.221666,61.736808
17,46,31,37,6,25,27,-20.680668540098736,81.87096739,49.200549,61.715692
46,40,18,4,21,39,22,9.22174076989266,83.52492809,49.221665,61.540967
3,26,25,22,3,50,11,-6.907755278982137,67.22453642,12.011351,19.899614
24,21,49,14,16,27,18,20.75530789616271,82.03521633,47.249188,59.829611
43,33,30,26,48,18,24,24.11035336220969,83.14789391,49.103987,61.6241
13,44,7,42,16,17,14,-21.18943767423093,81.45837784,49.221669,61.736811
50,30,19,34,33,32,39,25.504163357213947,83.0527854,47.69684,60.259068
44,30,5,36,49,52,25,-7.18336971165168,84.29651833,47.279717,59.663842
33,19,3,6,19,26,39,5.006492998444366e-05,67.25335956,11.995153,19.883416
30,31,21,13,45,46,36,21.783050653068244,82.84534574,49.221665,61.736808
21,43,14,50,34,48,30,-7.185461722490999,82.06655121,49.212521,61.727663
49,43,10,4,10,50,9,1.328739648277984,67.10659194,12.011347,19.89961
43,17,19,47,23,5,20,0.18619752999446892,82.61280727,48.646123,61.180612
18,34,24,21,14,47,8,2.716131020015518,83.10999346,49.204065,61.719207
3,22,11,40,13,4,12,-6.907755278982137,66.21455336,12.01135,19.899614
37,11,46,34,4,32,3,-21.64837967260808,66.37891555,12.011348,19.899612
24,3,3,41,46,33,29,5.00799973497327e-05,68.50216842,12.000787,19.889051
12,22,12,7,6,42,19,-20.73474968154083,81.6510973,49.221664,61.736807
28,22,27,31,49,12,37,2.7180715461912235,82.39354801,47.870958,60.436951
11,33,13,22,32,20,37,-8.573415898443496,66.60654902,12.007831,19.896095
43,6,20,30,39,49,24,26.24413904167955,82.26320744,49.221662,61.736805
26,6,11,35,9,3,28,5.00808962847131e-05,68.38181376,11.992329,19.880593
6,7,17,24,25,47,27,-18.469848005011173,82.37227964,49.221667,61.73681
5,21,32,20,23,8,29,-21.149894698315293,82.17440605,47.2513,59.831722
4,47,51,32,41,18,13,-20.7293953004565,81.8316021,49.221669,61.736812
24,31,20,32,50,7,20,-21.189313221048593,82.69406986,49.221665,61.736807
36,8,25,46,5,33,33,-21.156675874964336,82.67903709,49.216738,61.731881
34,3,8,16,10,3,3,5.012597322037876e-05,68.01446319,12.011338,19.899601
11,11,36,33,52,35,41,-7.187028366755073,66.70447636,11.990924,19.879188
28,18,4,15,4,20,24,5.008087707678183e-05,81.80972433,49.22167,61.540972
14,26,52,41,33,37,18,3.4112212010992624,82.12725043,49.221669,61.736811
15,32,4,4,31,20,40,4.990616526031826e-05,82.54779029,47.24989,59.438633
48,13,46,5,30,13,51,-8.290755867761986,84.10722899,47.263269,59.647851
6,52,9,14,31,38,17,-19.974704243899208,68.00405669,12.011345,19.899608
29,18,40,14,30,30,28,23.170714327835253,82.67904377,47.263269,59.843691
34,23,5,43,47,4,25,5.008088986619236e-05,81.68012118,47.874541,60.238684
31,38,26,37,15,32,46,20.795140199947998,81.31539774,49.221669,61.736811
38,11,39,25,46,3,29,5.008088787457456e-05,68.17508531,12.011341,19.899604
25,21,25,16,23,5,39,0.18619755494718374,81.68536448,49.206175,61.721318
42,4,16,30,24,18,49,2.718075177637477,83.63675189,49.221661,61.736804
12,8,24,17,22,4,29,5.007087821395432e-05,82.19655204,49.221664,61.736808
23,27,33,41,48,52,37,30.67025236763016,82.3940444,48.519048,61.057828
49,43,40,17,15,17,38,20.413284302162378,82.45563245,49.221667,61.73681
8,34,5,52,5,15,46,-21.095571974525775,81.1825428,45.30487,57.754733
39,41,39,18,34,38,41,28.71380324892454,82.35893536,49.220263,61.735405
28,37,3,52,22,30,43,5.008088816058233e-05,66.77320981,11.99445,19.882713
9,21,36,3,38,4,19,-6.907755278982137,67.96085334,12.011341,19.899605
25,13,3,43,44,35,33,5.008088991559976e-05,66.98248672,12.001486,19.889749
41,27,13,26,43,36,49,-8.28416776012984,84.05938148,49.221664,61.736806
15,18,28,44,7,38,16,-19.582768981862866,81.31676817,49.218847,61.73399
20,44,47,36,25,36,16,19.627742570395117,81.1377387,49.221671,61.736813
20,14,35,34,18,8,13,-21.120417454280265,81.71485758,49.203356,61.718499
22,43,27,48,14,15,16,2.7180751154829217,82.02530718,49.221665,61.736807
14,15,38,22,39,22,29,3.411221269996132,82.35474277,49.210401,61.725543
44,12,41,52,51,44,20,25.51033834465933,82.64096069,48.638018,61.172366
20,32,7,37,48,49,32,-21.189313417604918,82.99091935,49.221669,61.736811
9,28,28,22,18,39,39,-8.574383821800936,69.59657288,11.991635,19.879898
23,25,31,36,36,36,7,7.498512523229019,82.22506166,49.221663,61.736805
19,38,36,21,43,4,48,5.008078300209658e-05,81.68149948,47.263264,59.843686
25,51,39,35,17,38,41,23.236179399013494,81.42250443,47.271427,59.851849
17,21,40,49,44,41,18,21.46717373513432,82.29553437,48.460296,61.003207
52,17,20,51,45,30,5,4.767968038555807,84.35412431,48.634257,61.168686
37,10,28,30,23,13,27,-8.284162434738468,66.42890143,12.011341,19.899605
3,4,25,37,37,49,44,-6.907755278982137,67.33621359,12.011346,19.899609
7,14,48,45,43,4,7,5.011724865468075e-05,82.25532818,47.249187,59.829609
35,31,13,32,52,4,46,5.008088823230633e-05,82.28524232,47.263259,59.843682
41,40,27,12,50,29,19,20.327898014082667,82.86011124,49.22167,61.736812
46,16,7,23,18,17,51,-21.18931504410281,84.39043927,47.256227,59.836649
44,36,38,5,28,19,31,10.646741692618713,82.89209366,47.263265,59.647847
27,50,24,34,43,18,12,14.024379521655868,82.01724148,47.263272,59.843695
7,27,18,7,40,35,38,-8.578544506927509,80.36109447,49.221656,61.736799
20,36,46,15,29,27,18,22.153737734876444,82.5767653,47.247074,59.827496
45,7,33,32,17,52,41,23.15268588671232,83.13950086,49.221668,61.73681
45,22,18,34,19,28,47,23.369912468915473,82.98411798,48.558412,61.100702
52,37,31,26,27,17,45,3.411222427142155,85.12086272,49.194875,61.710019
32,16,13,16,43,5,49,0.1861975546788249,82.50821447,49.221664,61.736806
45,31,20,34,7,43,17,-19.58281556456307,83.63718915,47.270588,59.850833
22,26,30,49,19,5,28,0.1861975447400064,82.17288351,49.221662,61.736805
20,4,40,41,23,42,42,23.668101739017672,82.80264735,49.204063,61.719206
47,24,40,22,12,41,45,-8.283967677746812,83.20515418,49.221669,61.736811
22,11,50,7,26,32,8,8.89467579974749,67.22815824,12.011347,19.89961
51,29,11,20,39,11,24,-17.79131606773641,67.17230368,12.000789,19.889053
34,13,37,18,43,18,38,24.0632713851548,81.87726593,49.221662,61.736804
21,49,27,36,50,25,41,27.865281737042366,81.92088294,48.801501,61.331003
20,21,22,42,33,49,26,26.294775483986523,81.56694984,48.905935,61.428387
11,7,34,18,20,30,22,-7.187028366755073,66.75683475,11.99234,19.880603
27,7,51,19,41,44,13,15.488780855118431,81.77276516,49.221666,61.736808
36,21,37,32,44,24,32,32.445567465650875,82.49591422,48.596624,61.12922
46,23,36,8,38,21,31,14.77940197597459,82.96301627,47.263267,59.843689
49,9,5,5,50,28,26,-7.181700254688066,67.00275326,11.990932,19.879195
47,12,16,40,26,42,44,2.7180752095956686,84.30648351,48.691525,61.226858
51,40,18,25,29,26,47,24.099972506228063,82.65977836,47.263271,59.843693
37,20,15,19,29,45,14,16.32685351758108,81.6946466,49.215331,61.730473
45,46,43,32,12,46,45,-8.283967640558757,82.84150124,49.221667,61.736809
8,19,12,32,38,17,5,-7.959149979694491,80.9339807,49.221667,61.736809
32,38,23,30,52,40,6,6.193877542713405,81.36343694,47.263263,59.843686
4,23,3,22,13,45,15,4.977726316819335e-05,66.92859006,12.002894,19.891157
36,27,23,4,20,52,52,9.217821051984862,82.63539386,49.221666,61.540968
11,11,18,46,11,32,34,-8.285005960370105,66.46355748,12.011341,19.899605
49,38,49,12,45,50,37,20.396114760955626,82.05800319,49.220259,61.735402
43,41,52,13,12,52,7,-8.297563152942773,82.00452113,49.221668,61.73681
13,7,3,44,40,40,49,5.0084816150282085e-05,66.15249372,11.994448,19.882712
16,34,4,5,19,28,51,5.0034301195125206e-05,83.13259077,47.263269,59.452011
23,43,44,13,38,29,44,21.78901090693156,82.03991556,49.221661,61.736803
11,39,9,34,52,44,30,-19.395972002213707,67.17559886,12.001489,19.889753
14,16,42,17,27,37,51,3.411221270660611,81.61780143,49.221668,61.73681
45,51,21,5,27,31,48,10.646741692618713,84.27147055,47.26045,59.645032
28,5,16,43,14,35,4,2.1151104724561733,81.9201479,49.221671,61.736813
22,35,25,33,42,50,29,29.203069668179722,81.9755199,48.698227,61.229319
20,15,41,46,17,45,19,22.18674027309011,82.52688289,49.221667,61.73681
25,45,51,5,18,23,45,10.641971724206083,82.73362184,47.263268,59.64785
12,47,41,18,47,30,28,15.410886125354613,81.84066176,47.263265,59.843687
49,29,6,14,36,16,35,-21.189327333125302,82.21687961,47.263265,59.647848
14,45,45,19,34,24,35,3.411221270660611,81.7543633,49.221667,61.73681
52,25,46,43,12,34,6,-8.303482812800917,84.6850884,48.625778,61.160641
7,52,49,17,6,41,39,-21.179638441982018,82.34783149,49.221667,61.736809
43,52,50,41,13,41,44,-7.878520054389991,83.88262582,48.629858,61.164963
16,50,37,36,13,25,45,-8.28398437746668,81.69749522,48.580152,61.111862
22,16,52,35,38,41,26,29.186073051569945,81.93401384,49.221667,61.736809
34,32,49,18,25,29,30,28.701721127906985,82.54036617,49.221671,61.736813
24,32,34,22,35,48,16,19.628718616165518,81.853441,49.207581,61.722724
12,51,50,50,52,21,45,15.412715088617647,81.7527144,49.221665,61.736807
34,36,44,21,20,6,47,-21.189315118974328,95.23058605194092,49.221675,61.736818
40,18,50,39,49,45,6,6.193877538036913,83.26440763473511,49.225693,61.740851
10,48,32,28,38,37,19,2.2989674760239738,66.78956532478333,12.013296,19.901391
11,45,8,24,28,20,37,-21.11872546718843,65.87905406951904,11.995765,19.884029
11,52,32,31,18,15,15,-7.187003575552345,66.57173252105713,12.011275,19.899539
42,13,15,33,46,31,34,19.95677664693173,82.08678007125854,47.263339,59.843761
9,29,39,20,14,20,8,-8.575677541708595,67.33399629592896,12.011273,19.899537
51,31,46,15,38,23,7,7.4984851438682245,84.18729782104492,49.221599,61.736741
36,31,38,4,25,40,49,9.217821051984862,82.8464949131012,49.219648,61.538952
37,21,9,48,10,39,13,-20.621439023526367,66.61770033836365,12.011277,19.89954
9,40,37,45,31,39,50,-8.574383821800936,66.63844704627991,11.993846,19.882109
4,18,30,29,45,37,42,-20.7293953004565,81.9813141822815,49.221603,61.736746
13,43,33,23,52,19,24,16.807791680657992,81.53693318367004,47.2632,59.843623
51,19,21,6,6,48,8,-20.666877252355043,83.9781801700592,47.25984,59.644422
44,8,38,47,30,35,14,16.68457854937603,83.34827971458435,48.617697,61.152803
18,26,33,32,22,28,23,23.69409615261177,82.12922883033752,47.310173,59.889078
36,26,30,6,13,7,34,-21.191787895858987,82.60727739334106,47.263199,59.647782
15,48,18,35,47,20,23,19.511684825937593,81.22729873657227,49.209795,61.724937
40,10,28,49,44,18,38,24.121003622494918,66.85654306411743,12.011287,19.89955
35,11,27,8,49,37,23,14.780820840310582,66.58500695228577,12.00656,19.894823
29,30,45,18,30,19,50,25.363790666447155,81.68207955360413,49.201585,61.716728
17,13,36,30,4,29,48,-21.189673403050413,81.58984422683716,47.263312,59.843734
5,44,15,37,42,42,4,-19.387827434404358,83.25635933876038,49.215975,61.731118
36,21,51,12,17,34,45,20.23604918970367,81.63621068000793,49.221595,61.736738
15,42,19,51,45,31,24,19.563111788983296,81.52144575119019,49.220076,61.735219
23,52,36,38,8,34,24,-9.38272204266827,81.55141830444336,47.256156,59.836579
52,5,37,51,50,4,22,5.008094358147234e-05,84.36488747596741,48.054305,60.608334
11,3,3,27,23,27,7,4.707415340862471e-05,65.78067994117737,12.011284,19.899547
34,11,20,52,22,23,8,8.909818877291288,67.06691837310791,12.011278,19.899542
24,49,45,21,24,36,33,30.652944951318563,81.89457321166992,47.843053,60.403448
35,5,34,17,45,39,37,24.801052256891484,82.01139903068542,49.2216,61.736743
13,27,6,8,4,7,47,-21.190401669206533,81.34802198410034,49.221596,61.736738
9,3,29,27,6,32,5,-21.10856897492599,66.18110942840576,12.002127,19.890391
3,20,41,4,24,52,28,-6.907755278982137,67.4223256111145,12.01128,19.899543
13,42,6,38,7,46,43,-21.189449303768964,81.49447631835938,47.261088,59.64567
18,18,40,5,22,6,14,-21.194982046287553,82.95372343063354,47.263195,59.647777
23,4,13,39,42,44,45,-8.284170123897978,81.16550660133362,49.204003,61.719146
7,31,21,37,35,19,43,-8.57854450699963,81.06631255149841,49.221599,61.736742
41,33,47,28,13,49,26,-7.878520041717605,82.84844851493835,48.6012,61.13291
8,14,43,41,23,26,18,-7.8919468476141965,81.50061321258545,47.263198,59.84362
34,47,34,36,25,36,14,16.684489107010158,81.03679871559143,47.821654,60.38661
11,4,12,42,34,11,4,-17.77616954931924,65.90769529342651,12.00776,19.896024
18,52,23,50,52,20,14,16.674568331301327,81.8506965637207,47.263196,59.843619
6,24,25,22,36,39,5,-18.46985945792884,81.53725242614746,49.202589,61.717731
15,18,20,29,42,35,5,4.767958155590027,81.21416330337524,49.221599,61.736741
42,41,20,31,48,35,50,26.869616329446718,82.51385354995728,49.20963,61.724772
45,8,43,13,33,31,43,21.790509709884024,81.5729627609253,49.221592,61.736734
5,11,24,29,39,22,14,-19.387828239212855,66.58671021461487,12.006354,19.894617
40,9,13,40,13,5,38,0.18620046436938417,65.46295762062073,12.011276,19.89954
43,14,43,35,4,30,13,-21.18987879933671,83.01449847221375,48.713456,61.249478
9,51,26,42,42,28,51,-8.574383821800936,66.96735620498657,12.01128,19.899544
30,25,11,29,42,20,41,-17.79131633606457,66.54110193252563,11.997904,19.886167
15,39,12,30,30,4,12,5.007096759682326e-05,80.91610717773438,49.221599,61.736741
24,7,24,38,8,26,30,-9.382722039012835,81.94448256492615,47.263202,59.843625
12,18,3,9,10,6,6,2.9155763243146576e-05,65.75447463989258,12.004941,19.893204
11,42,40,34,11,44,50,-8.285566425944076,66.90428471565247,12.011278,19.899542
40,14,52,12,41,15,16,18.617837067037797,81.76185655593872,49.221606,61.736748
13,7,35,52,5,15,28,-21.156756488761033,80.87007808685303,45.304802,57.950504
43,3,10,9,38,44,48,0.7467588211476848,65.70211505889893,12.011279,19.899543
7,37,21,32,37,51,45,-8.578544506927509,81.03892469406128,49.206112,61.721254
18,35,21,48,8,38,16,-9.3827430601372,81.56080651283264,49.221603,61.736745
23,41,28,39,51,48,13,15.488118135450632,81.66759896278381,45.152918,57.820611
44,35,8,17,44,20,20,-21.120322738158052,82.06266021728516,49.213148,61.728291
47,21,10,38,40,25,21,1.1066247899688857,66.51332449913025,12.00987,19.898133
18,28,43,46,34,17,23,3.4112224178838773,80.79390549659729,47.290101,59.870523
32,9,52,4,40,51,28,9.217821051984862,66.06588554382324,11.994386,19.88265
44,24,18,36,31,16,39,2.7180752099474295,83.06405520439148,49.028399,61.549031
19,47,48,28,31,4,41,5.008078300209658e-05,82.83814525604248,49.221596,61.736738
4,29,27,36,13,42,23,-20.780805309009658,81.32205963134766,49.211738,61.72688
38,28,28,8,47,34,38,14.780820840310582,82.27283596992493,47.263201,59.843623
10,14,51,37,46,28,13,2.2989674760239738,67.54847931861877,12.01128,19.899544
24,42,13,44,35,29,35,-8.28416767515093,82.17643308639526,49.218784,61.733927
24,16,45,6,47,47,42,12.036083185872569,82.41458773612976,47.263199,59.647782
10,18,48,40,32,42,31,2.2989674760239738,66.57075691223145,11.992979,19.881242
24,23,16,18,38,13,35,-8.284162294023115,81.23911428451538,49.221601,61.736743
22,13,41,19,36,5,52,0.18619754158936896,81.77503156661987,49.210332,61.725475
23,50,26,31,8,4,45,5.008089339177111e-05,81.9547336101532,49.221601,61.736743
15,44,21,24,17,13,21,-8.284187184609841,81.85611939430237,49.20084,61.715982
17,30,36,8,52,17,7,3.3949267681892623,81.43019104003906,47.258976,59.839398
3,14,11,42,31,41,4,-6.907755278982137,66.30831217765808,12.011282,19.899546
25,5,48,39,33,44,25,24.914734923980212,82.40331935882568,49.221598,61.736741
45,12,23,7,52,34,36,13.452042499191101,82.67701959609985,49.221599,61.736742
34,35,33,34,19,36,8,8.909816523561465,78.69099712371826,49.208928,61.72407
14,22,6,16,26,5,44,0.14691344173777118,81.61849570274353,47.263198,59.64778
44,45,21,5,18,38,40,10.641971724206083,83.32893300056458,47.2632,59.647783
22,23,14,37,8,21,41,-9.488158884221711,81.38694405555725,47.257565,59.837988
9,5,45,3,12,21,28,-6.907755278982137,66.53926157951355,12.011276,19.89954
37,49,40,49,34,4,14,5.007794719404935e-05,81.88922595977783,48.612199,61.146775
4,50,46,28,17,13,8,-20.780805307869002,81.67048192024231,49.221593,61.736736
35,17,11,12,17,21,28,-17.791312326909228,66.77264428138733,12.011281,19.899545
44,35,29,18,28,16,5,2.604728651887895,82.07782912254333,49.221595,61.736737
24,51,31,32,17,49,30,23.23484981577448,82.10116457939148,49.221527,61.73667
6,51,22,35,8,16,41,-18.874844706208307,82.06631112098694,49.214554,61.729697
5,3,38,51,41,50,50,-19.387755649351025,65.38901352882385,12.011282,19.899545
