var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality,time,memory_mean,memory_peak
46,22,31,5,12,8,39,-21.12273827734105,96.42046928405762,47.251796,59.636489
16,30,41,39,8,16,39,-9.38266622663577,95.44844126701356,49.205893,61.721144
21,36,28,19,12,28,8,-8.287440715435585,95.23057913780212,49.209505,61.724756
30,13,49,29,45,17,29,3.411222427136237,94.9583990573883,47.251858,59.832389
17,36,21,40,22,46,44,22.323099175879214,95.6762511730194,49.209394,61.724645
15,49,5,48,45,52,43,-7.183292817187761,95.49669981002808,49.210199,61.529612
41,42,25,5,12,42,17,-8.290755867837204,96.01523351669312,47.249297,59.63399
5,42,14,29,34,29,31,-19.387828284253416,95.48565912246704,47.251249,59.83178
52,50,18,47,22,45,14,16.647046887748296,96.97504425048828,48.621093,61.156322
29,26,15,36,33,27,12,13.93949206158693,96.37683415412904,49.209394,61.724645
43,43,9,20,44,46,8,-19.56785342116529,73.83321642875671,11.99942,24.078712
32,6,52,12,38,45,13,15.471074125965703,96.44189524650574,47.247821,59.828352
23,26,19,16,47,5,8,0.18618304953434361,95.39279389381409,49.209392,61.724643
41,12,11,38,27,45,41,-17.791316306535712,73.92730498313904,11.998558,24.07785
10,52,14,40,37,46,24,3.309444641732874,74.49637484550476,11.999422,24.078714
19,30,52,35,37,26,29,25.13997922371843,94.74783277511597,48.28933,60.840507
13,7,50,4,49,48,41,9.221937402038506,95.33845400810242,49.210528,61.529942
9,41,10,44,27,40,9,0.692824197883057,74.24462938308716,11.99942,24.078712
41,38,6,35,6,8,44,-21.189315024024943,96.0372040271759,47.198344,59.585004
47,41,48,32,46,26,43,35.209500116330084,96.53682494163512,48.662168,61.195267
30,13,23,42,25,19,36,25.501396372214053,95.53174757957458,49.205453,61.720704
16,27,16,38,28,42,36,2.7180751276986674,94.24461722373962,49.209394,61.724421
41,9,22,48,30,14,32,-7.185461627216473,74.07955479621887,11.998197,24.077489
24,9,52,50,11,36,13,-8.284194873415837,74.23284816741943,11.999421,24.078713
10,40,28,11,11,28,20,-7.879232801232102,73.8742733001709,11.992707,24.071903
7,29,24,19,37,27,41,-8.578544506927509,95.33840703964232,49.208969,61.724044
44,29,39,16,13,39,28,-7.878522058133343,95.78929424285889,48.514066,61.047291
39,28,10,41,12,34,35,2.024898965182526,73.98937153816223,11.998966,24.078258
26,39,33,31,49,28,51,34.63720164726845,95.48270583152772,48.617433,61.152336
40,32,8,44,7,30,21,-21.155415916164724,95.5635015964508,48.621327,61.155816
50,51,25,28,24,23,7,7.49851250230658,95.53201007843018,49.202999,61.71825
21,42,49,27,25,42,26,27.85654630507652,95.26146340370178,48.751087,61.28316
7,15,40,24,17,50,24,-8.578544507014238,95.24088311195374,49.209938,61.725189
20,39,22,25,49,47,44,26.30652477970579,95.8382613658905,48.120009,60.672918
14,35,22,46,13,30,31,-8.283821394711369,95.08482718467712,49.133299,61.649956
6,22,51,48,33,5,47,0.2689120098103321,95.59464311599731,49.210257,61.725508
39,10,17,37,14,19,37,2.718075283368592,73.96269059181213,11.993213,24.072505
44,52,38,46,16,40,12,14.069907547991987,95.981764793396,48.624227,61.15903
46,36,31,16,42,24,4,3.7320911301727,97.0286581516266,49.209938,61.725189
28,18,20,13,32,31,6,6.19320711592882,96.33088994026184,49.205029,61.72028
20,10,31,15,13,32,17,-7.8785190413604616,73.98892402648926,11.996799,24.076091
48,33,27,4,48,15,24,9.215187825510235,95.45226168632507,49.21017,61.529584
12,45,24,46,27,33,25,15.410886125354613,94.97015762329102,49.207637,61.722888
52,4,25,5,41,22,34,10.646743846468476,96.09172344207764,47.251189,59.635882
34,15,5,19,8,50,24,-18.790482400675163,95.0265064239502,49.203083,61.522464
46,9,33,16,28,40,46,25.895647362921082,74.39666080474854,11.99691,24.076026
26,27,17,33,21,51,40,3.4112224247142646,95.19490885734558,49.211027,61.726278
48,12,33,37,23,22,5,4.767968068336054,96.12842726707458,49.198801,61.71398
31,6,34,38,5,39,32,-21.156676174967767,95.54022932052612,47.252625,59.833156
34,6,24,47,6,45,51,-20.68069848984167,95.24279379844666,49.203877,61.719128
12,23,27,12,24,19,33,15.416597893857379,90.6535120010376,49.211027,61.726278
43,12,14,30,27,13,24,-8.28415955572994,95.1627552509308,49.204041,61.719292
49,26,10,49,41,13,48,1.616110501449105,81.41545796394348,11.996911,24.076203
37,15,39,40,48,27,18,22.455992571967347,96.21636748313904,49.209939,61.72519
28,21,12,33,51,5,34,0.18619754819738926,95.63657307624815,47.290236,59.870065
5,8,47,6,49,13,38,-19.38782833104808,95.57786560058594,47.250021,59.634713
25,25,18,37,48,31,7,7.497815702323957,94.42980408668518,49.209938,61.724901
14,3,31,19,44,18,17,3.4112207546209223,74.128408908844,11.998966,24.078258
39,46,33,49,40,16,14,2.7180728080878995,95.61167359352112,48.620731,61.155238
17,22,11,49,48,9,16,-19.579919680094505,74.65127563476562,11.997334,24.076626
37,7,50,5,47,35,18,10.648689155105192,96.28062963485718,47.253021,59.637714
22,25,4,28,17,47,19,5.0080784104936336e-05,94.54181432724,49.206962,61.526375
43,12,24,25,43,44,14,16.684473412068336,95.3969304561615,49.210619,61.72587
22,44,30,39,4,38,52,-21.18967714021608,136.67530465126038,49.202473,61.717724
3,17,39,10,27,32,25,-6.907755278982137,80.54869198799133,11.99711,24.076402
27,24,50,12,34,15,26,19.16450261380829,101.76994562149048,49.210259,61.72551
4,22,14,28,15,24,16,-20.780805309009658,104.88696622848512,49.203195,61.718446
8,4,23,36,14,46,42,-7.892226238844877,100.7956223487854,49.208969,61.72422
46,47,6,29,26,7,51,-21.189315024352943,99.37358617782591,45.293107,57.743079
52,10,45,27,21,27,24,28.148292780121523,78.83862328529358,11.997111,24.076403
14,27,3,24,21,21,34,5.007794575002097e-05,88.11495685577393,11.998198,24.07749
30,24,8,52,49,20,12,-21.120417350990305,104.8904778957367,47.25249,59.833021
34,9,48,52,38,22,12,14.035103043369668,79.92679405212402,11.992983,24.072275
48,37,16,27,14,29,32,2.312610274754608,132.82859134674072,49.208971,61.724222
14,45,33,45,18,33,26,3.4112212153157615,104.12301397323608,49.209939,61.72519
15,40,35,8,36,49,49,14.753163426632469,114.09909343719482,47.251858,59.832389
9,25,25,8,20,34,44,-8.577391159700396,133.871844291687,11.998965,24.078257
43,14,15,26,23,39,49,19.956390994801815,102.44780898094176,49.208449,61.7237
38,52,32,43,13,44,16,-7.878543228401756,105.22220945358276,48.624161,61.158706
40,9,21,28,11,11,35,-18.484401644743485,101.8245289325714,11.998966,24.078258
16,39,19,12,14,7,15,-21.189470629542868,103.02783823013306,49.206787,61.722038
20,24,32,24,43,35,18,22.452652914706736,104.43657779693604,49.209395,61.724646
36,39,38,44,23,48,36,31.5491747167316,100.36194133758544,48.622494,61.157247
34,46,46,46,14,15,44,2.718075186986955,99.9772174358368,47.959135,60.51782
10,48,33,4,51,15,16,2.2989674760239738,79.41642737388611,11.995006,24.074298
36,41,35,30,49,39,12,14.034943662093161,105.49166202545166,49.207637,61.722888
17,28,44,26,28,46,38,22.35366483037132,113.3431007862091,48.298317,60.845886
23,27,10,50,18,36,23,1.1066247464233994,86.98330068588257,11.999935,24.078715
49,14,5,29,45,5,44,-7.183369728837774,101.18021631240843,47.252159,59.636852
32,30,42,47,33,17,25,3.4112224274304297,102.50846910476685,49.160753,61.676004
36,39,9,39,8,7,51,-21.189315023984022,81.60631704330444,11.994204,24.073496
36,9,32,49,44,50,36,29.06662370536524,79.6542592048645,11.998558,24.07785
28,37,21,32,33,40,23,27.7213718492638,101.30151915550232,48.440893,60.986942
10,10,42,31,43,8,4,-21.108373178629996,78.64823460578918,11.997333,24.076401
43,33,23,49,23,38,18,22.47130166394919,101.0527594089508,48.627425,61.16258
14,28,21,13,50,28,23,3.4112213568524687,100.5775055885315,49.204395,61.719646
52,20,37,48,4,21,28,-21.18967730663089,116.68624424934389,48.636434,61.170639
47,14,46,36,47,26,50,35.14744115557264,108.20420265197754,49.044789,61.564988
48,15,11,13,29,4,12,5.007097609778251e-05,79.06734848022461,11.998966,24.078258
7,47,14,46,31,52,28,-17.77603788891262,96.36692833900452,49.219305,61.734556
10,18,31,26,11,28,23,-7.879232801232102,74.54991722106934,11.999964,24.0792
9,42,46,15,9,19,52,-17.79030674614073,74.31569314002991,12.000786,24.080022
29,12,41,44,28,45,33,34.55062162387995,95.67277193069458,48.571095,61.107338
15,21,33,16,51,51,21,19.58016384607344,95.08972883224487,47.252392,59.832923
14,42,10,36,45,45,29,1.0114968017521309,74.17945599555969,11.994436,24.073728
47,48,41,32,49,17,45,3.4112224271483003,95.36141443252563,49.211056,61.726307
12,32,49,44,30,30,6,6.193809746987156,94.6813714504242,49.208642,61.723893
25,30,4,36,35,23,19,5.008078416511344e-05,95.48928356170654,49.202826,61.531377
51,36,44,31,44,45,23,29.26817075357336,96.01105904579164,48.667901,61.200746
45,6,22,41,52,41,4,3.7319189205214527,96.04418110847472,48.835809,61.364058
9,47,29,5,18,7,24,-21.198844639664667,74.79713606834412,11.997362,24.076654
10,16,29,9,33,33,19,0.5895417795949981,74.60154914855957,11.998228,24.07752
48,41,48,18,39,34,38,28.71380324892454,96.12485766410828,49.211513,61.726764
15,14,50,14,15,32,46,19.343172438420165,94.88695430755617,47.248407,59.828938
33,46,10,51,13,40,8,1.4619217127509596,74.30887746810913,11.997364,24.076656
24,4,36,51,44,7,41,-21.189319197541707,95.53029251098631,49.210647,61.725898
51,30,51,36,45,39,26,33.84152115218008,96.39265275001526,48.62866,61.162255
8,43,35,14,4,31,31,-21.19087956482699,95.47633051872252,47.252679,59.83321
24,40,30,8,25,34,15,14.766406620044227,95.45564341545104,47.244041,59.824572
42,32,32,34,12,23,41,-8.283967569314706,96.52353143692017,49.209001,61.724252
35,41,36,35,40,19,8,8.911940099133767,91.76355004310608,49.128428,61.646843
49,41,29,15,52,35,28,24.576271461188046,95.47775220870972,47.251889,59.83242
22,3,4,21,18,51,49,5.008001307172216e-05,74.16040372848511,11.999451,24.078743
48,24,41,39,47,49,19,23.567464303608542,96.58824372291564,48.483619,61.022334
16,5,15,27,36,13,34,-8.284167145174374,95.29754638671876,47.2508,59.831331
23,41,9,13,36,22,26,-19.579928967627552,74.36042881011963,11.993748,24.07304
45,3,6,43,14,4,26,5.0079999052233946e-05,73.99506115913391,11.998994,24.078286
26,43,39,32,50,34,47,34.83036761796919,95.80393433570862,48.626616,61.161455
28,44,33,21,17,27,47,23.235051374512803,95.6951620578766,49.209681,61.724932
5,33,48,30,40,16,48,-19.387828284253416,95.31079483032228,47.245483,59.826014
5,5,41,29,47,52,13,-19.387828239212855,94.40079808235168,49.208999,61.72425
40,31,24,5,18,38,44,10.641971724206083,96.50677227973938,47.252596,59.637289
45,3,14,22,7,6,10,-21.191215742795098,73.77522873878479,11.995382,24.074674
5,4,6,41,31,5,44,-7.966971300018621,95.19639778137208,45.290599,57.740571
10,45,17,17,11,18,16,-7.1861699791564,74.41804623603821,11.999453,24.078745
19,18,25,4,13,19,38,-7.88782463923508,96.31252670288086,49.20743,61.526844
26,5,41,17,18,45,46,24.006972210907836,96.33677697181702,49.20968,61.724931
48,12,36,40,40,15,4,3.731827432625781,96.471293926239,49.203197,61.718448
51,41,24,48,49,23,13,15.488115741835557,96.86601400375366,48.627493,61.16194
16,24,39,34,30,43,18,20.562567757737604,94.5306520462036,49.211057,61.726308
39,24,28,40,6,42,17,-20.680686467735534,95.54647207260132,48.734878,61.267857
38,24,11,12,6,44,30,-20.786002679465817,74.40421199798584,11.996316,24.075608
35,30,7,25,44,27,36,-21.189315028816154,96.3304479122162,49.211512,61.726763
36,23,15,28,19,13,51,-8.284162297289775,95.93459224700928,49.208314,61.723565
19,23,26,47,44,14,20,-7.185460235060648,94.77866435050964,47.252249,59.83278
34,27,27,13,46,20,37,21.74768826164873,95.83152055740356,49.206532,61.721655
29,17,37,25,49,49,5,4.767968004411167,94.68400406837463,49.209424,61.724675
25,52,29,48,43,19,32,25.510912775986196,95.0468270778656,48.807695,61.332542
24,18,37,34,30,36,26,31.468238469785188,96.30367851257324,49.055123,61.57516
28,50,14,8,5,42,20,-21.156832383390647,95.27192902565002,49.211399,61.72665
47,7,32,49,45,37,40,27.64606352591454,95.81455254554749,48.623694,61.158743
20,20,47,30,44,27,46,26.509119961372658,94.77818393707275,48.575135,61.11252
29,42,10,3,50,5,24,-6.907755278982137,74.5214774608612,11.993726,24.073018
31,11,17,40,42,52,12,3.411193073240143,73.78287529945374,11.997141,24.076433
45,32,19,41,48,12,52,2.718071546188207,96.45100164413452,48.625769,61.160614
9,30,51,8,41,37,34,-8.577391159700396,74.5609917640686,11.999963,24.079255
4,31,19,48,21,8,34,-21.15807283511638,94.8032443523407,49.207026,61.722277
15,5,44,16,26,25,48,19.575877018754436,95.82428789138794,49.211512,61.726763
32,29,43,8,50,37,44,14.780820840310582,95.7468647956848,47.249098,59.829629
16,27,14,17,27,26,30,-7.185474264563441,95.04499101638794,49.209681,61.724932
40,25,35,27,19,45,41,25.999141311045342,96.45004391670228,48.739584,61.267181
38,22,23,26,51,15,50,19.972570036653966,96.44432020187378,49.209001,61.724252
16,27,48,28,26,30,37,20.941791154259082,94.95773315429688,49.210547,61.725798
12,39,50,7,13,7,23,-21.19094259214596,96.15010190010072,49.207475,61.722727
38,29,50,24,41,21,32,28.286074119956492,96.43774890899658,49.083305,61.60384
25,16,14,50,23,42,20,-7.185463450074971,94.85393977165222,47.240924,59.821391
15,5,38,24,43,34,42,19.575877018754436,95.07328915596008,47.2506,59.831131
11,41,44,50,10,48,9,-18.888690955297758,74.5506591796875,11.997908,24.0772
23,34,51,8,26,25,38,14.780820840310582,95.91820049285889,47.247839,59.82837
39,38,32,22,26,17,27,3.4112224271407245,96.5657033920288,49.182639,61.69789
12,38,32,5,48,26,22,10.681316734427227,96.03630471229552,47.252188,59.636881
36,47,32,6,51,48,22,12.036083185872569,96.03419542312622,47.249564,59.634256
50,22,17,18,51,21,28,3.411222422644287,96.51774382591248,49.209681,61.724932
15,12,14,17,26,44,5,-7.26685994502642,95.70165681838988,49.203883,61.719134
6,38,19,38,22,19,20,-18.469848005011173,95.46365070343018,49.206297,61.721548
36,4,18,6,14,39,21,2.717976775921718,95.1392195224762,47.251538,59.63623
24,12,14,18,14,46,15,3.4112211447020595,95.96451878547668,49.205854,61.720993
41,32,46,26,40,14,32,-7.185461412986368,96.3716344833374,49.209426,61.724677
6,49,36,14,52,15,5,-18.46985945792884,95.19848227500916,49.203993,61.719244
46,35,47,15,24,8,39,-21.120326557294852,95.94634056091309,47.250601,59.831132
19,6,37,16,51,26,40,24.01521253595036,95.78335332870483,49.209969,61.72522
15,5,31,4,22,27,13,9.236750621025937,95.6508264541626,49.205865,61.525279
37,4,13,47,38,43,48,-8.284170203509298,95.09660267829896,48.594377,61.129768
11,16,39,43,29,11,20,-17.79010009599325,74.36508202552795,11.99823,24.077522
49,42,5,16,47,43,34,-7.18336925330471,96.36347126960754,47.244463,59.629156
46,23,28,23,13,8,13,-21.120417360657235,95.80597639083862,49.209201,61.724452
5,26,49,27,8,23,38,-19.387822972419805,94.9912486076355,47.251888,59.832419
30,49,37,14,32,12,45,2.718071526285792,96.50494003295898,47.247784,59.828315
18,30,48,42,47,49,48,23.728218638808816,95.23543238639832,47.29473,59.874207
24,29,22,15,29,19,23,23.976984865950406,94.47308921813963,47.25225,59.832421
9,24,11,11,48,51,52,-17.790363325257868,74.35148048400879,11.99579,24.075082
30,52,9,47,40,42,37,-19.579931007426705,74.60926604270935,11.997621,24.076913
17,31,13,36,29,33,16,-8.284179013219887,95.15926599502563,47.25225,59.832781
36,36,23,47,33,50,33,31.030880715569538,95.1195423603058,48.635332,61.169489
11,25,37,40,41,21,28,-7.187028366755073,74.53306341171265,11.996942,24.076234
42,31,11,41,17,43,28,-17.79131633391446,74.65974116325378,11.997782,24.077074
34,40,49,43,52,17,32,3.4112224271500913,95.61184167861938,47.958234,60.516919
20,22,22,48,46,16,22,2.7180752063170637,96.00840306282043,49.204458,61.719709
35,49,4,27,19,45,17,5.008056592164078e-05,96.38212370872498,49.210229,61.529642
30,31,50,25,13,25,46,-7.878520094842862,95.82341504096983,49.211058,61.726309
10,9,6,46,23,45,32,-21.19145592937901,73.68509411811829,11.99648,24.075772
33,51,41,38,7,27,24,-19.582849600302026,94.91921401023863,47.991261,60.545462
7,47,11,9,34,11,43,-18.469630127777272,77.76032042503357,11.998996,24.07788
31,35,44,8,6,14,51,-20.680678922859798,101.24846863746644,47.245318,59.825777
32,20,42,23,50,21,33,28.280768537768083,96.63135170936584,48.621508,61.156005
46,44,44,47,50,50,52,49.84995423088529,96.06764912605286,48.624748,61.159597
9,22,50,32,31,14,40,-8.574383821800936,74.18224358558655,11.995327,24.074619
5,49,47,37,5,12,32,-21.149826276831202,94.62731838226318,49.211512,61.726763
9,31,40,37,32,6,48,-21.191809776026275,74.43370985984802,11.994231,24.073427
20,47,14,33,17,52,43,-7.185459259758506,94.67715191841124,47.250802,59.831333
37,15,8,21,12,21,32,-21.155414377414196,94.99878907203674,47.249617,59.830148
20,3,5,42,3,17,23,-21.09298869344824,117.36210918426514,11.99554,24.074832
12,27,23,40,39,49,41,15.413328535598826,99.889803647995,49.209682,61.724933
17,47,34,27,25,14,32,-7.185460214934361,103.94333338737488,49.202826,61.726765
41,21,40,44,34,26,32,35.19665185156607,100.88272476196288,48.632882,61.167487
13,32,25,44,27,44,51,16.81621844721775,99.31737017631532,47.25157,59.832101
4,41,52,34,21,44,23,-20.7293953004565,99.38310527801514,49.204876,61.720127
28,7,20,6,41,12,44,2.717971017427925,101.58072662353516,47.251858,59.63655
27,32,23,47,31,6,44,-21.189315015286805,109.72522926330566,49.203,61.718251
42,49,48,52,5,44,4,-21.143336201108735,113.20711183547974,48.62336,61.158011
44,52,22,37,4,40,29,-21.189677157945585,135.47638082504272,48.150559,60.704308
22,33,9,44,9,5,29,0.18659874765361234,82.28820300102234,11.994231,24.073427
28,52,26,22,33,34,25,32.02899130729844,103.41214942932127,49.208792,61.724045
5,23,45,34,14,36,23,-19.387828284253416,116.51531672477722,47.253113,59.833644
38,39,13,31,6,12,52,-20.68040322550939,118.62177515029909,47.24959,59.830121
17,51,34,22,19,7,51,-21.189301512265814,159.90556144714355,49.209681,61.724932
3,11,33,49,50,34,45,-6.907755278982137,91.1889009475708,11.998589,24.077881
48,32,8,22,52,19,20,-21.120322134928127,103.18108797073364,49.207822,61.723073
38,7,26,48,19,44,49,25.757702736473977,103.84518194198608,48.668607,61.20197
33,45,27,16,21,25,41,25.819146805193366,123.58670592308044,47.246311,59.826754
36,49,16,23,27,45,42,2.7180752098128163,104.05497217178343,47.25189,59.832421
37,4,34,31,16,52,15,-7.1854539833117546,100.5584282875061,49.202826,61.726308
16,11,51,44,51,9,20,-19.734060441155346,79.78019714355469,11.996765,24.076057
20,8,26,22,32,48,7,7.498511402684257,100.6343719959259,49.209968,61.725219
33,46,19,31,32,37,13,15.497536862573716,101.67319679260254,49.211058,61.726309
31,51,30,14,5,31,51,-21.15667680297063,101.88955593109132,47.249098,59.829629
15,41,27,15,26,50,33,19.586329754344266,98.2602310180664,49.209682,61.724933
16,49,49,45,27,39,52,20.941791154259082,109.63887524604796,49.202806,61.717993
20,14,52,43,42,43,5,4.767968022022208,102.87156677246094,49.209001,61.724252
47,19,32,22,38,13,6,-8.303482811739233,111.3498969078064,49.209969,61.72522
3,44,23,18,52,52,25,-6.907755278982137,86.32508206367493,11.998997,24.078289
17,39,17,27,5,16,16,-21.156694213169825,100.8183937072754,49.207826,61.723077
27,5,44,12,25,18,52,20.32807197108238,100.90730047225952,47.251281,59.831812
42,21,14,47,33,7,36,-21.189315024047765,105.3672845363617,48.623858,61.158089
44,47,35,17,20,39,37,26.456824925446554,100.50502920150755,49.209002,61.724253
21,40,16,16,46,36,33,2.7180752058314,100.83030581474304,47.252658,59.833189
41,4,36,17,21,46,16,19.61109981272496,102.6621913909912,49.203594,61.718845
7,9,31,27,39,7,21,-21.17948121403495,79.7181499004364,11.997619,24.076911
22,6,32,37,19,39,36,25.23905047753226,100.55308055877686,49.212025,61.727276
11,6,12,14,8,3,13,4.700891225161004e-05,80.37619996070862,11.996534,24.075826
20,25,26,47,47,50,21,25.48843111809006,109.01312971115112,48.615268,61.150485
15,50,26,14,5,41,21,-21.156866241280355,110.0492389202118,47.252657,59.833188
24,40,23,28,36,4,27,5.00808864828403e-05,99.72708749771118,49.209201,61.724452
46,3,43,9,44,6,16,-21.189702718421184,79.34197545051575,11.998227,24.077519
11,7,19,17,23,7,46,-21.187786547879153,80.65172696113586,11.998996,24.078288
31,22,15,22,45,35,42,19.956579747600138,100.73828029632568,49.201624,61.716875
7,36,9,15,40,46,41,-19.56897759612032,82.05056929588318,11.99714,24.076432
32,30,11,17,11,25,7,-18.469276349882044,79.1138813495636,11.998229,24.077521
11,15,20,28,25,21,24,-7.187003575552345,81.37539172172546,11.999966,24.079258
4,33,3,33,33,46,45,4.977726316819335e-05,78.54958987236023,12.001188,24.08048
39,9,20,19,40,42,38,26.691449780687986,81.91361498832703,11.994231,24.073427
18,39,9,23,35,31,46,-19.579942921957535,79.0164704322815,11.997141,24.076433
6,11,40,44,14,36,22,-17.777833069986386,80.54326128959656,11.998229,24.077521
44,8,23,18,45,52,47,28.145855556696162,101.17668461799622,49.211513,61.726764
38,44,22,16,37,30,6,6.193887290120489,101.91171884536745,49.204986,61.720237
31,50,6,7,13,24,39,-21.19085907360576,99.74528622627258,47.251858,59.63655
6,21,35,33,37,51,39,-18.469848005011173,107.01848554611206,49.203087,61.718306
13,46,5,14,15,17,12,-7.183515058451637,100.79116821289062,47.250543,59.63506
49,41,41,7,41,38,47,13.452042499191101,100.70030999183656,49.209939,61.725191
15,44,26,45,40,17,34,3.4112220821422485,99.7753553390503,49.190166,61.705417
21,13,33,50,39,39,37,27.88516295572641,99.79389095306396,49.209202,61.724453
34,9,51,27,34,28,50,29.066684348764507,81.78722023963928,11.998229,24.077521
4,24,4,39,5,33,35,4.977726316819335e-05,99.19535064697266,49.203312,61.522661
7,36,28,28,14,7,15,-21.179481617855394,100.0421667098999,49.209,61.724251
7,45,21,7,39,40,28,-8.578544506927509,96.8985993862152,49.209938,61.72519
3,8,30,37,20,9,34,-6.907755278982137,80.73050785064697,11.998627,24.077919
5,29,36,44,19,42,39,-19.387828284253416,99.6492133140564,47.249372,59.829903
4,19,46,7,7,6,23,-21.20252283610134,101.08234190940856,49.209648,61.7249
46,42,5,32,40,27,27,-7.183369711675989,100.69270586967468,47.245075,59.629768
51,47,24,48,45,12,19,2.71807150953889,101.49562215805054,48.626274,61.161029
42,52,31,24,47,24,37,32.378826402189546,101.86416554450987,49.027902,61.550961
16,18,26,8,52,15,37,14.740233336829855,106.46154713630676,47.249262,59.829793
37,19,23,31,51,6,38,-21.189315024432318,102.15969109535216,49.207057,61.721796
10,51,21,17,45,30,33,2.2989674760239738,85.02799224853516,11.99554,24.074832
50,7,41,4,29,48,33,9.217821051984862,109.41412615776062,49.209592,61.529006
44,23,48,44,30,31,23,29.27396520870142,99.21069240570068,48.636358,61.171073
51,31,37,8,46,20,4,3.7317623206816077,107.09204268455504,47.248132,59.828535
11,52,21,7,32,26,29,-7.189496413301734,84.08856439590454,11.997365,24.076657
35,24,12,39,35,6,32,-21.1893150246175,120.40762329101562,48.978205,61.502346
52,33,15,14,49,37,17,19.34466544759078,146.64754128456116,47.250602,59.831133
51,14,22,44,15,17,45,20.412762757751317,116.05639481544496,48.643776,61.177577
13,19,25,39,8,47,24,-17.79190650576135,103.9255862236023,49.201787,61.717038
6,4,47,40,42,21,8,-18.46984723895885,101.77304410934448,47.251023,59.83133
40,30,27,6,49,13,44,-8.286855580927728,102.55754685401917,47.251859,59.636551
4,45,14,27,44,18,40,-20.780805309009658,99.29910707473756,49.207444,61.722695
12,28,25,45,23,18,6,6.192498544394708,99.65754222869872,49.209681,61.724932
29,19,21,14,36,6,38,-21.189327273225437,100.92690134048462,49.203316,61.718503
41,51,33,22,28,43,19,23.565307995579992,100.75217294692992,48.612942,61.153953
47,27,34,19,50,37,43,30.135338160399357,101.96662974357604,49.211058,61.726309
36,15,44,52,27,29,13,15.488116062940161,102.61461973190308,49.207498,61.722749
32,25,38,21,27,52,34,32.85626985175417,100.89931988716124,47.843306,60.404199
43,37,50,40,21,25,50,28.76190390928747,105.6749141216278,48.537612,61.074239
50,49,40,50,12,17,46,-8.283970564281582,97.79863810539246,48.626762,61.161219
3,7,50,47,24,40,4,-6.907755278982137,81.04068970680237,11.998227,24.077519
24,51,33,12,36,14,20,-7.185494845443284,104.92383694648744,49.204238,61.719409
16,20,21,44,33,31,23,20.948139123689767,99.61828589439392,49.209202,61.724253
35,43,3,52,6,6,10,5.01268639916324e-05,79.58315443992615,11.998227,24.077199
48,26,3,36,37,44,11,5.007096492549291e-05,79.26157116889954,11.998997,24.078289
37,22,20,31,22,14,29,-7.185461408281894,99.98588109016418,49.205412,61.720663
18,30,24,30,34,7,36,-21.18932785677752,99.68113899230956,49.209201,61.724452
31,43,29,21,25,13,37,-8.28416230241037,100.27844452857973,47.851102,60.417203
8,13,48,6,28,6,35,-21.186236502523546,100.88760709762572,47.247973,59.632665
15,28,20,27,40,22,51,19.571090194281215,98.96876168251038,49.209682,61.724933
20,4,38,28,5,24,7,-21.143339716245617,98.88507771492004,47.244916,59.825383
45,35,40,33,17,17,19,3.4112223577406517,100.57183814048769,49.209002,61.724253
36,13,5,8,26,37,49,-7.183844805022882,101.1996054649353,49.209938,61.52935
26,51,20,23,42,47,15,18.4544824207041,99.72024583816528,49.205247,61.720402
4,49,34,39,4,31,48,-21.19156237621931,99.00867891311646,49.210288,61.725539
13,31,48,29,12,29,52,-17.791832252702065,100.49219822883606,47.245026,59.825557
21,7,49,47,21,50,28,27.468844483848205,99.91746258735655,49.209001,61.724252
51,3,38,16,19,38,5,3.188910170696252,80.90029764175415,11.997908,24.0772
23,25,52,46,42,46,42,30.67025236763016,101.14090156555176,48.507805,61.046784
50,37,27,50,6,41,50,-20.680698260170196,96.19379591941832,48.626297,61.161118
35,34,18,31,8,8,22,-21.189314906744926,99.92166233062744,47.252656,59.833187
38,46,19,19,20,13,45,-8.284159893346091,99.84645128250122,49.209682,61.724933
41,36,26,13,35,19,29,21.736689433080667,100.49759697914124,49.21065,61.725901
35,27,21,38,34,38,42,28.268650997893026,101.0779983997345,48.659191,61.193374
33,35,14,37,18,51,39,-7.185461414076861,100.73127269744872,47.527148,60.097755
21,24,15,34,52,48,44,19.94920321237011,100.15077137947084,49.206234,61.721485
14,3,42,10,12,10,3,1.0328984190311326,79.450439453125,11.99762,24.076912
42,14,38,38,7,23,4,-19.567842258902733,103.16110229492188,48.194764,60.751367
9,48,40,48,26,28,43,-8.574383821800936,80.2191412448883,11.999965,24.079257
37,12,23,40,39,14,13,-7.18561960308254,111.22075986862184,49.208314,61.723565
44,16,11,8,29,33,19,-17.79147290732924,82.83680605888367,11.997621,24.076913
49,8,31,5,24,25,5,4.747851713690531,104.0737931728363,47.244426,59.638256
37,14,45,13,35,48,37,21.788979483991678,110.2647933959961,49.206842,61.722093
46,20,45,6,33,30,32,12.036083185872569,114.92150902748108,47.252627,59.637319
29,39,16,5,28,38,27,2.717701244842555,114.20329880714417,47.248584,59.633277
42,10,41,30,38,36,8,8.909819416040856,81.02958846092224,11.997621,24.076913
38,11,31,41,44,28,48,31.810910630921523,92.29451155662537,11.99859,24.077882
15,6,30,37,30,41,43,19.573257732058114,111.84227561950684,49.211513,61.726764
50,31,41,25,6,32,17,-20.68068646790959,111.87434244155884,49.20799,61.723241
28,21,19,19,37,39,52,25.448258740293223,101.90121126174928,49.20968,61.724931
